participantID,pNew,pOld,boxesFlipped,absColorDiff,blueFlipped,yellowFlipped,accuracy,discriminationError,boardDifficulty,trialRT,masterTrialID,conditionTrialID,condition,colorSequence,gender,age,education
64,0.994416476,0.98046875,16,6,11,5,1,0,102,23762.6,12,6,medium,"[1,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2]",1,24,7
64,0.999989904,0.999511719,14,10,12,2,1,0,3,20161.4,13,7,medium,"[2,2,2,2,2,2,2,1,2,1,2,2,2,2]",1,24,7
100,1,1,19,9,14,5,1,0,7,29199.3,2,1,medium,"[2,2,2,2,2,1,2,2,2,1,2,1,1,2,1,2,2,2,2]",2,22,7
100,1,1,20,8,6,14,1,0,6,68082.3,10,2,medium,"[1,1,1,2,1,2,1,1,1,1,1,2,2,1,1,1,2,2,1,1]",2,22,7
100,1,1,18,8,13,5,1,0,3,52075.3,11,3,medium,"[1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1]",2,22,7
100,1,1,15,11,2,13,1,0,4,33830.4,12,4,medium,"[1,1,1,1,1,1,1,2,1,1,1,1,1,2,1]",2,22,7
100,1,1,18,8,13,5,1,0,9,27686.8,15,5,medium,"[2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,2,1,2]",2,22,7
100,1,1,18,8,5,13,1,0,8,29744,16,6,medium,"[2,2,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1]",2,22,7
60,0.5,0.5,0,5,0,0,1,1,102,32975.1,1,1,medium,[],2,23,7
60,0.979297348,0.894943237,9,0,2,7,1,0,6,14036.9,2,2,medium,"[1,1,2,1,2,1,1,1,1]",2,23,7
60,0.951578947,0.91015625,16,4,10,6,1,0,9,20129.2,9,3,medium,"[1,2,2,1,2,2,2,1,2,1,1,1,2,2,2,2]",2,23,7
60,0.991534142,0.953857422,12,6,3,9,1,0,8,15765.1,10,4,medium,"[1,1,2,1,1,1,2,1,1,1,2,1]",2,23,7
60,0.996430206,0.916465759,6,6,6,0,1,0,7,8280.2,11,5,medium,"[2,2,2,2,2,2]",2,23,7
60,0.963478261,0.820358276,6,4,1,5,1,0,4,8477.5,16,6,medium,"[2,1,1,1,1,1]",2,23,7
60,0.979297348,0.894943237,9,5,7,2,1,0,3,9708,21,7,medium,"[2,1,1,2,2,2,2,2,2]",2,23,7
93,0.951578947,0.91015625,16,4,10,6,1,0,9,23439.2,1,1,medium,"[1,1,2,2,1,2,2,1,2,1,2,1,2,2,2,2]",2,24,7
93,0.999771167,0.998046875,16,8,4,12,1,0,6,22307.4,2,2,medium,"[2,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1]",2,24,7
93,0.785846009,0.696380615,10,2,6,4,1,0,102,13170.4,3,3,medium,"[2,1,2,2,2,1,1,2,2,1]",2,24,7
93,0.992290349,0.967285156,14,6,4,10,1,0,8,18984.7,6,4,medium,"[1,1,2,2,1,1,2,1,1,1,1,1,2,1]",2,24,7
93,0.886902679,0.828125,15,3,9,6,1,0,3,22295.8,9,5,medium,"[2,2,2,2,1,2,1,1,2,2,1,1,2,2,1]",2,24,7
93,0.899221968,0.759658813,7,3,2,5,1,0,4,10426.2,10,6,medium,"[1,1,1,2,2,1,1]",2,24,7
93,0.944649347,0.849121094,10,4,7,3,1,0,7,14959.9,17,7,medium,"[1,2,1,2,2,2,2,2,2,1]",2,24,7
92,0.943478261,0.738266468,3,3,0,3,1,0,6,13899.3,1,1,medium,"[1,1,1]",1,22,4
92,0.839130435,0.668188095,4,2,3,1,1,0,9,8443.3,3,2,medium,"[1,2,2,2]",1,22,4
92,0.875652174,0.661180258,2,2,0,2,1,0,8,4158.5,7,3,medium,"[1,1]",1,22,4
92,0.839130435,0.668188095,4,2,1,3,1,0,4,6709.9,14,4,medium,"[1,2,1,1]",1,22,4
92,0.984897025,0.96484375,17,5,11,6,1,0,102,30528.1,17,5,medium,"[1,1,2,2,1,1,2,2,1,2,2,2,1,2,2,2,2]",1,22,4
92,0.943478261,0.738266468,3,3,3,0,1,0,7,5232,19,6,medium,"[2,2,2]",1,22,4
92,0.943478261,0.738266468,3,3,3,0,1,0,3,5182.5,20,7,medium,"[2,2,2]",1,22,4
80,0.839130435,0.668188095,4,2,3,1,1,0,102,9630.3,1,1,medium,"[2,2,1,2]",2,22,7
80,0.839130435,0.668188095,4,2,1,3,1,0,8,8113.2,5,2,medium,"[1,1,2,1]",2,22,7
80,0.919875776,0.748277664,5,3,4,1,1,0,7,8081.5,9,3,medium,"[1,1,2,1,1]",2,22,7
80,0.919875776,0.748277664,5,3,1,4,1,0,4,7197.7,10,4,medium,"[1,2,2,2,2]",2,22,7
80,0.943478261,0.738266468,3,3,3,0,1,0,3,4756.2,17,5,medium,"[2,2,2]",2,22,7
80,0.810869565,0.676197052,6,2,4,2,1,0,9,7682.6,19,6,medium,"[1,1,1,1]",2,22,7
80,0.975776398,0.808344841,4,4,0,4,1,0,6,5110.7,20,7,medium,"[1,2,1,2,2,2]",2,22,7
87,0.990310559,0.868412018,5,5,5,0,1,0,7,11556.9,2,1,medium,"[2,2,2,2,2]",2,27,6
87,0.963478261,0.820358276,6,4,1,5,1,0,6,12135.8,7,2,medium,"[2,1,1,1,1,1]",2,27,6
87,0.979297348,0.894943237,9,5,7,2,1,0,102,13634.5,8,3,medium,"[1,2,2,2,2,1,2,2,2]",2,27,6
87,0.785846009,0.696380615,10,2,6,4,1,0,3,20158.7,9,4,medium,"[1,1,2,1,2,2,2,1,2,2]",2,27,6
87,0.999508682,0.982421875,10,8,1,9,1,0,4,16497,12,5,medium,"[1,1,1,1,1,1,1,1,1,2]",2,27,6
87,0.886902679,0.772750854,9,3,6,3,1,0,9,14310.3,14,6,medium,"[2,2,1,1,2,2,1,2,2]",2,27,6
87,0.994416476,0.98046875,16,6,5,11,1,0,8,22657.7,21,7,medium,"[1,2,1,2,1,1,1,1,1,1,2,1,2,1,1,2]",2,27,6
83,1,1,20,8,14,6,1,0,9,34958.1,2,1,medium,"[2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2]",2,22,7
83,1,1,21,5,13,8,1,0,102,26744,3,2,medium,"[2,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,1,1,1,2,2]",2,22,7
83,0.998196258,0.961593628,9,7,1,8,1,0,4,14019.2,4,3,medium,"[1,1,1,1,1,1,2,1,1]",2,22,7
83,0.999771167,0.998046875,16,8,4,12,1,0,6,21697.8,5,4,medium,"[1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1]",2,22,7
83,1,1,16,10,3,13,1,0,8,20524.7,8,5,medium,"[2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1]",2,22,7
83,1,1,15,11,13,2,1,0,3,20166.6,18,6,medium,"[2,2,2,2,2,2,2,1,2,2,2,2,2,1,2]",2,22,7
83,1,1,17,9,13,4,1,0,7,20817,20,7,medium,"[2,2,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2]",2,22,7
111,0.984897025,0.881057739,7,5,6,1,1,0,3,9470,1,1,medium,"[2,1,2,2,2,2,2]",1,24,7
111,0.990310559,0.868412018,5,5,5,0,1,0,7,6606,8,2,medium,"[2,2,2,2,2]",1,24,7
111,0.990310559,0.868412018,5,5,0,5,1,0,4,6440.2,11,3,medium,"[1,1,1,1,1]",1,24,7
111,0.976410015,0.910217285,11,5,3,8,1,0,6,11773.2,12,4,medium,"[1,1,1,1,2,2,2,1,1,1,1]",1,24,7
111,0.980434783,0.96875,20,4,12,8,1,0,9,22110.5,14,5,medium,"[1,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,1]",1,24,7
111,0.994416476,0.98046875,16,6,5,11,1,0,8,19001.8,16,6,medium,"[1,2,2,2,1,1,1,2,1,1,1,1,1,1,2,1]",1,24,7
111,0.984897025,0.881057739,7,5,6,1,1,0,102,8739.6,21,7,medium,"[2,2,2,1,2,2,2]",1,24,7
95,1,1,18,10,4,14,1,0,8,19482.1,3,1,medium,"[1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,1,1]",1,23,7
95,1,1,18,10,14,4,1,0,7,19190.9,6,2,medium,"[2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2]",1,23,7
95,1,1,18,8,13,5,1,0,102,19239.2,8,3,medium,"[2,2,2,2,1,2,1,1,2,2,2,1,2,2,1,2,2,2]",1,23,7
95,0.999771167,0.998046875,16,8,12,4,1,0,3,15341.1,9,4,medium,"[2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2]",1,23,7
95,0.999771167,0.998046875,16,8,12,4,1,0,9,13673.6,12,5,medium,"[1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2]",1,23,7
95,1,1,14,12,1,13,1,0,4,14811.8,17,6,medium,"[1,1,1,1,1,1,1,1,1,1,1,1,1,2]",1,23,7
95,0.999508682,0.994140625,14,8,3,11,1,0,6,12766.1,19,7,medium,"[1,1,2,2,1,1,1,1,2,1,1,1,1,1]",1,23,7
96,1,1,17,11,3,14,1,0,6,34699,1,1,medium,"[1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1]",2,25,7
96,1,1,21,9,15,6,1,0,9,52901.7,4,2,medium,"[2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2]",2,25,7
96,1,1,17,9,13,4,1,0,3,22548.3,8,3,medium,"[2,2,2,2,2,1,2,1,2,1,1,2,2,2,2,2,2]",2,25,7
96,1,1,19,7,13,6,1,0,7,28538.6,9,4,medium,"[2,2,1,2,2,2,2,2,1,2,2,1,2,1,2,1,1,2,2]",2,25,7
96,1,1,18,10,4,14,1,0,4,22927.8,12,5,medium,"[2,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1]",2,25,7
96,1,1,18,8,5,13,1,0,8,22392,16,6,medium,"[1,1,1,1,1,2,1,2,1,1,1,2,1,2,1,1,2,1]",2,25,7
96,1,1,21,5,13,8,1,0,102,28321,17,7,medium,"[1,1,2,2,2,2,1,2,1,1,2,2,2,2,2,2,1,1,2,1,2]",2,25,7
98,0.975776398,0.808344841,4,4,4,0,1,0,7,9454.9,3,1,medium,"[2,2,2,2]",2,24,7
98,0.785846009,0.696380615,10,2,6,4,1,0,102,13116.3,8,2,medium,"[1,2,2,2,2,1,1,2,2,1]",2,24,7
98,0.677639752,0.588098526,5,1,3,2,1,0,9,9299.5,10,3,medium,"[2,2,1,1,2]",2,24,7
98,0.996430206,0.916465759,6,6,0,6,1,0,8,8196.6,11,4,medium,"[1,1,1,1,1,1]",2,24,7
98,0.976410015,0.927001953,13,5,4,9,1,0,6,16451.2,15,5,medium,"[1,2,1,1,1,1,2,1,2,1,2,1,1]",2,24,7
98,0.979297348,0.894943237,9,5,2,7,1,0,4,11842.4,17,6,medium,"[2,1,1,1,1,1,2,1,1]",2,24,7
98,0.984897025,0.881057739,7,5,6,1,1,0,3,9099.5,20,7,medium,"[2,1,2,2,2,2,2]",2,24,7
79,1,1,19,7,13,6,1,0,9,45817.9,1,1,medium,"[2,2,2,2,1,2,1,1,2,1,2,1,1,2,2,2,2,2,2]",2,22,7
79,1,1,18,8,5,13,1,0,8,20747.4,7,2,medium,"[1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,2,1,1]",2,22,7
79,1,1,17,9,13,4,1,0,3,18360,8,3,medium,"[2,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2]",2,22,7
79,1,1,17,9,13,4,1,0,7,18660.7,13,4,medium,"[2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2]",2,22,7
79,1,1,20,6,13,7,1,0,102,20389.7,14,5,medium,"[1,2,2,2,2,1,1,2,2,1,2,1,2,2,2,1,2,1,2,2]",2,22,7
79,1,1,16,10,3,13,1,0,6,15467.5,17,6,medium,"[1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1]",2,22,7
79,1,1,15,11,2,13,1,0,4,14306.1,19,7,medium,"[2,1,1,1,1,1,1,1,2,1,1,1,1,1,1]",2,22,7
115,0.5,0.5,0,0,0,0,0,1,3,8205,1,1,medium,[],1,31,6
115,0.992290349,0.940765381,10,6,2,8,1,0,6,20627.2,3,2,medium,"[1,1,1,1,1,2,1,1,2,1]",1,31,6
115,0.991534142,0.953857422,12,6,9,3,1,0,102,25344.1,6,3,medium,"[2,1,2,2,2,2,1,2,1,2,2,2]",1,31,6
115,0.984897025,0.881057739,7,5,1,6,1,0,4,12648.5,12,4,medium,"[1,1,1,1,1,2,1]",1,31,6
115,0.994416476,0.928268433,8,6,7,1,1,0,7,16309.4,13,5,medium,"[2,2,1,2,2,2,2,2]",1,31,6
115,0.984897025,0.881057739,7,5,1,6,1,0,8,12966.3,18,6,medium,"[1,1,1,1,2,1,1]",1,31,6
115,0.919875776,0.890625,19,3,11,8,1,0,9,59027.7,20,7,medium,"[1,2,1,2,1,1,2,1,1,2,2,2,1,1,2,2,2,2,2]",1,31,6
71,0.975776398,0.808344841,4,4,4,0,1,0,3,6330.4,3,1,medium,"[2,2,2,2]",1,24,7
71,0.975776398,0.808344841,4,4,4,0,1,0,9,5259.1,6,2,medium,"[2,2,2,2]",1,24,7
71,0.794508009,0.685470581,8,2,5,3,1,0,102,8768.8,7,3,medium,"[2,1,1,2,1,2,2,2]",1,24,7
71,0.886902679,0.772750854,9,3,6,3,1,0,7,10407.3,10,4,medium,"[1,1,2,2,2,1,2,2,2]",1,24,7
71,0.992290349,0.967285156,14,6,4,10,1,0,6,15337,13,5,medium,"[1,1,2,1,1,1,2,2,1,1,2,1,1,1]",1,24,7
71,0.980434783,0.96875,20,4,8,12,1,0,8,20135.9,15,6,medium,"[2,2,1,1,1,2,1,2,1,2,1,1,1,2,1,2,1,1,2,1]",1,24,7
71,0.984897025,0.881057739,7,5,1,6,1,0,4,8897.7,20,7,medium,"[1,1,2,1,1,1,1]",1,24,7
128,0.979297348,0.9453125,15,5,10,5,1,0,102,15706.5,2,1,medium,"[1,2,2,2,1,1,2,2,2,2,1,1,2,2,2]",1,29,6
128,0.994416476,0.928268433,8,6,7,1,1,0,3,9027.6,4,2,medium,"[2,2,2,2,1,2,2,2]",1,29,6
128,0.997391304,0.9921875,18,6,6,12,1,0,8,17135.6,9,3,medium,"[1,1,1,1,2,1,2,1,2,1,1,1,1,2,1,1,2,2]",1,29,6
128,1,1,17,13,2,15,1,0,4,17619.4,10,4,medium,"[2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1]",1,29,6
128,0.991534142,0.953857422,12,6,9,3,1,0,9,11808.4,15,5,medium,"[2,2,1,2,1,1,2,2,2,2,2,2]",1,29,6
128,1,1,16,10,3,13,1,0,6,14834.6,18,6,medium,"[1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1]",1,29,6
128,0.999398689,0.988769531,12,8,10,2,1,0,7,10691.7,20,7,medium,"[2,1,1,2,2,2,2,2,2,2,2,2]",1,29,6
114,1,1,18,8,5,13,1,0,8,29135.2,4,1,medium,"[1,1,1,1,1,1,2,2,1,1,1,2,1,2,1,2,1,1]",1,30,7
114,1,1,19,7,13,6,1,0,102,26156.4,9,2,medium,"[1,2,2,2,2,1,2,2,1,1,2,1,2,2,2,2,2,1,2]",1,30,7
114,1,1,19,7,13,6,1,0,9,22615,10,3,medium,"[2,2,1,2,1,2,2,2,2,1,2,2,1,1,1,2,2,2,2]",1,30,7
114,1,1,16,10,3,13,1,0,6,21610.6,11,4,medium,"[1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1]",1,30,7
114,1,1,15,11,2,13,1,0,4,16852.5,14,5,medium,"[2,1,1,1,2,1,1,1,1,1,1,1,1,1,1]",1,30,7
114,1,1,16,10,13,3,1,0,7,21486,16,6,medium,"[2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2]",1,30,7
114,1,1,17,9,13,4,1,0,3,23896.5,18,7,medium,"[2,2,2,2,2,1,2,1,2,1,2,2,2,2,1,2,2]",1,30,7
130,0.992290349,0.940765381,10,6,2,8,1,0,8,13262.2,4,1,medium,"[1,1,1,1,2,1,2,1,1,1]",1,23,7
130,0.976410015,0.910217285,11,5,8,3,1,0,7,14710.2,5,2,medium,"[2,1,1,2,2,2,2,1,2,2,2]",1,23,7
130,0.999398689,0.988769531,12,8,2,10,1,0,4,17474.5,8,3,medium,"[2,1,1,1,1,1,1,1,1,2,1,1]",1,23,7
130,0.992290349,0.967285156,14,6,10,4,1,0,102,15709.1,9,4,medium,"[1,2,2,2,2,1,2,1,2,1,2,2,2,2]",1,23,7
130,0.999398689,0.988769531,12,8,10,2,1,0,3,16313,11,5,medium,"[2,2,2,2,2,1,2,1,2,2,2,2]",1,23,7
130,0.994416476,0.928268433,8,6,1,7,1,0,6,9853.8,13,6,medium,"[1,1,1,2,1,1,1,1]",1,23,7
130,0.976410015,0.910217285,11,5,8,3,1,0,9,14098,16,7,medium,"[2,2,1,2,1,2,1,2,2,2,2]",1,23,7
110,1,1,19,7,13,6,1,0,7,28224,4,1,medium,"[2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,2]",1,24,7
110,1,1,20,8,14,6,1,0,102,32803.1,5,2,medium,"[1,2,2,2,2,2,1,2,2,1,2,2,2,1,2,1,2,1,2,2]",1,24,7
110,1,1,19,11,4,15,1,0,4,26887.6,6,3,medium,"[1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,2,1,1]",1,24,7
110,1,1,19,9,5,14,1,0,8,32160,7,4,medium,"[2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1]",1,24,7
110,1,1,20,10,5,15,1,0,6,32087.8,13,5,medium,"[1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,1,2,1,1]",1,24,7
110,1,1,17,11,14,3,1,0,3,21035.5,14,6,medium,"[1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2]",1,24,7
110,1,1,20,8,14,6,1,0,9,34201.4,21,7,medium,"[2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2]",1,24,7
88,0.963478261,0.820358276,6,4,5,1,1,0,102,12538.4,2,1,medium,"[2,2,2,2,1,2]",1,43,6
88,0.886902679,0.772750854,9,3,6,3,1,0,3,17622.9,4,2,medium,"[2,2,2,2,1,1,1,2,2]",1,43,6
88,0.881128012,0.788024902,11,3,4,7,1,0,8,26886.8,6,3,medium,"[1,2,1,1,2,2,1,1,1,1,2]",1,43,6
88,0.990310559,0.868412018,5,5,0,5,1,0,4,10989.2,12,4,medium,"[1,1,1,1,1]",1,43,6
88,0.963478261,0.820358276,6,4,5,1,1,0,7,9984.1,13,5,medium,"[2,2,2,2,2,1]",1,43,6
88,0.899221968,0.759658813,7,3,2,5,1,0,6,11132.9,15,6,medium,"[1,2,2,1,1,1,1]",1,43,6
88,0.785846009,0.696380615,10,2,6,4,1,0,9,17864.4,18,7,medium,"[2,2,1,2,2,1,1,1,2,2]",1,43,6
117,0.919875776,0.748277664,5,3,4,1,1,0,3,31012.7,1,1,medium,"[2,2,2,2,1]",2,22,7
117,0.994416476,0.928268433,8,6,1,7,1,0,6,14715.9,9,2,medium,"[1,1,1,1,1,2,1,1]",2,22,7
117,0.992290349,0.940765381,10,6,8,2,1,0,102,16174.2,13,3,medium,"[1,2,2,2,2,2,2,2,1,2]",2,22,7
117,0.976410015,0.927001953,13,5,4,9,1,0,4,19808.2,14,4,medium,"[2,1,1,2,1,1,1,1,1,2,2,1,1]",2,22,7
117,0.991534142,0.953857422,12,6,9,3,1,0,7,17130.1,16,5,medium,"[1,2,2,1,2,2,2,1,2,2,2,2]",2,22,7
117,0.963478261,0.9375,18,4,11,7,1,0,9,26747.4,18,6,medium,"[2,1,2,1,2,2,1,2,2,1,1,2,1,1,2,2,2,2]",2,22,7
117,0.976410015,0.910217285,11,5,3,8,1,0,8,16291.5,21,7,medium,"[1,2,1,1,2,1,1,1,2,1,1]",2,22,7
120,1,1,20,10,15,5,1,0,7,26670.2,1,1,medium,"[2,2,2,2,1,2,2,1,2,2,1,2,2,1,1,2,2,2,2,2]",1,23,7
120,0.976410015,0.927001953,13,5,9,4,1,0,102,21024,2,2,medium,"[2,1,1,2,2,2,2,1,1,2,2,2,2]",1,23,7
120,0.976410015,0.927001953,13,5,4,9,1,0,4,19729.2,3,3,medium,"[2,1,1,1,1,2,1,2,2,1,1,1,1]",1,23,7
120,1,1,20,6,13,7,1,0,9,41409.4,5,4,medium,"[2,2,1,2,1,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2]",1,23,7
120,1,1,17,9,13,4,1,0,3,29866.2,7,5,medium,"[2,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2]",1,23,7
120,1,1,18,8,5,13,1,0,8,30468.3,13,6,medium,"[1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,2,1,1]",1,23,7
120,1,1,16,10,3,13,1,0,6,26063.9,16,7,medium,"[1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1]",1,23,7
124,0.881128012,0.806152344,13,3,8,5,1,0,9,16883.8,6,1,medium,"[2,2,1,2,1,2,2,2,1,2,1,2,1]",1,27,7
124,0.976410015,0.910217285,11,5,3,8,1,0,8,12609.9,9,2,medium,"[2,1,1,1,1,1,1,2,1,1,2]",1,27,7
124,0.976410015,0.910217285,11,5,8,3,1,0,7,13658.2,11,3,medium,"[2,1,2,2,2,2,2,2,2,1,1]",1,27,7
124,0.99989366,0.996826172,13,9,11,2,1,0,3,15077.6,13,4,medium,"[2,2,2,2,2,2,2,2,1,2,1,2,2]",1,27,7
124,0.979297348,0.894943237,9,5,7,2,1,0,102,10455.3,15,5,medium,"[2,2,2,1,2,2,1,2,2]",1,27,7
124,0.881128012,0.788024902,11,3,4,7,1,0,4,12133.3,16,6,medium,"[2,2,1,1,2,1,2,1,1,1,1]",1,27,7
124,0.997583793,0.971313477,11,7,2,9,1,0,6,11931.9,20,7,medium,"[1,1,1,2,1,1,1,1,2,1,1]",1,27,7
14,0.886902679,0.772750854,9,3,6,3,1,0,9,12190,4,1,medium,"[1,2,2,1,2,2,1,2,2]",1,25,7
14,0.944649347,0.849121094,10,4,3,7,1,0,8,14625.4,9,2,medium,"[1,2,1,2,1,1,2,1,1,1]",1,25,7
14,0.996430206,0.916465759,6,6,6,0,1,0,7,9361.4,12,3,medium,"[1,1,1,1,1,1]",1,25,7
14,0.996430206,0.916465759,6,6,0,6,1,0,6,9068.5,13,4,medium,"[2,2,2,2,2,2]",1,25,7
14,0.944649347,0.849121094,10,4,3,7,1,0,4,12891.1,18,5,medium,"[2,2,2,1,1,1,1,1,1,1]",1,25,7
14,0.984897025,0.881057739,7,5,6,1,1,0,3,8864.8,19,6,medium,"[2,2,1,2,2,2,2]",1,25,7
14,0.951578947,0.833847046,8,4,6,2,1,0,102,11512.6,20,7,medium,"[1,1,2,2,2,2,2,2]",1,25,7
107,0.886902679,0.772750854,9,3,3,6,1,0,8,18459.1,2,1,medium,"[1,2,1,1,2,2,1,1,1]",1,22,4
107,0.998196258,0.961593628,9,7,8,1,1,0,3,9797.1,8,2,medium,"[2,2,2,1,2,2,2,2,2]",1,22,4
107,0.976410015,0.910217285,11,5,8,3,1,0,7,13658.2,10,3,medium,"[2,2,1,2,2,2,1,2,2,1,2]",1,22,4
107,0.951578947,0.91015625,16,4,10,6,1,0,102,19225.3,14,4,medium,"[1,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2]",1,22,4
107,0.979297348,0.894943237,9,5,2,7,1,0,6,9316.8,16,5,medium,"[1,1,1,2,1,2,1,1,1]",1,22,4
107,0.999983655,0.998291016,18,10,12,6,1,0,9,22381.7,17,6,medium,"[1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2]",1,22,4
107,0.997391304,0.9921875,12,6,1,11,1,0,4,14114.8,18,7,medium,"[2,1,1,1,1,1,1,1,1,1,1,1]",1,22,4
109,0.655916005,0.598190308,9,1,4,5,1,0,8,13078.7,7,1,medium,"[2,2,2,2,1,1,1,1,1]",2,29,7
109,0.899221968,0.759658813,7,3,5,2,1,0,3,9799,10,2,medium,"[1,2,2,1,2,2,2]",2,29,7
109,0.899221968,0.759658813,7,3,5,2,1,0,7,9727.7,12,3,medium,"[2,2,2,1,1,2,2]",2,29,7
109,0.963478261,0.820358276,6,4,5,1,1,0,102,9331.6,14,4,medium,"[1,2,2,2,2,2]",2,29,7
109,0.943478261,0.738266468,3,3,0,3,1,0,4,5193.1,15,5,medium,"[1,1,1]",2,29,7
109,0.677639752,0.588098526,5,1,3,2,1,0,9,7885.1,16,6,medium,"[2,1,2,2,1]",2,29,7
109,0.943478261,0.738266468,3,3,0,3,1,0,6,6558.3,20,7,medium,"[1,1,1]",2,29,7
97,0.943478261,0.738266468,3,3,3,0,1,0,3,12979,5,1,medium,"[2,2,2]",2,22,7
97,0.703478261,0.584094048,3,1,1,2,1,0,4,14642.7,7,2,medium,"[1,1,2]",2,22,7
97,0.839130435,0.668188095,4,2,3,1,1,0,102,12190.3,9,3,medium,"[1,2,2,2]",2,22,7
97,0.875652174,0.661180258,2,2,0,2,1,0,6,8694,10,4,medium,"[1,1]",2,22,7
97,0.839130435,0.668188095,4,2,3,1,1,0,7,7466,14,5,medium,"[1,2,2,2]",2,22,7
97,0.677639752,0.588098526,5,1,3,2,1,0,9,12561.8,17,6,medium,"[1,2,2,1,2]",2,22,7
97,0.677639752,0.588098526,5,1,2,3,1,0,8,11338,19,7,medium,"[1,2,1,2,1]",2,22,7
104,0.785846009,0.725585938,14,2,8,6,1,0,9,41540.1,4,1,medium,"[2,1,2,2,2,1,1,2,2,1,1,1,2,2]",1,22,7
104,0.942380728,0.866577148,12,4,8,4,1,0,102,37995.2,6,2,medium,"[1,2,1,2,2,1,2,2,2,1,2,2]",1,22,7
104,0.976410015,0.910217285,11,5,3,8,1,0,6,19502.7,7,3,medium,"[1,1,1,2,1,1,1,2,2,1,1]",1,22,7
104,0.998196258,0.961593628,9,7,8,1,1,0,3,16825.8,8,4,medium,"[2,2,2,2,2,2,1,2,2]",1,22,7
104,0.992290349,0.940765381,10,6,2,8,1,0,8,35257.5,11,5,medium,"[2,2,1,1,1,1,1,1,1,1]",1,22,7
104,0.976410015,0.910217285,11,5,3,8,1,0,4,18745.1,17,6,medium,"[2,1,2,1,1,1,1,1,1,2,1]",1,22,7
104,0.979297348,0.9453125,15,5,10,5,1,0,7,22463,19,7,medium,"[2,2,2,2,2,1,1,2,2,1,1,2,1,2,2]",1,22,7
118,0.963478261,0.820358276,6,4,5,1,1,0,3,13330.4,4,1,medium,"[2,1,2,2,2,2]",1,23,7
118,0.919875776,0.748277664,5,3,4,1,1,0,102,7662.4,8,2,medium,"[2,1,2,2,2]",1,23,7
118,0.899221968,0.85546875,17,3,10,7,1,0,9,51592.4,9,3,medium,"[2,2,2,1,1,2,1,2,1,1,2,2,1,2,1,2,2]",1,23,7
118,0.919875776,0.748277664,5,3,1,4,1,0,8,9919.6,16,4,medium,"[1,1,1,2,1]",1,23,7
118,0.899221968,0.759658813,7,3,2,5,1,0,6,13856.7,17,5,medium,"[1,2,1,1,2,1,1]",1,23,7
118,0.919875776,0.748277664,5,3,1,4,1,0,4,8638.3,20,6,medium,"[1,1,1,2,1]",1,23,7
118,0.943478261,0.738266468,3,3,3,0,1,0,7,5609.5,21,7,medium,"[2,2,2]",1,23,7
122,0.899221968,0.759658813,7,3,5,2,1,0,102,16055.3,1,1,medium,"[1,2,2,1,2,2,2]",1,27,7
122,0.963478261,0.820358276,6,4,5,1,1,0,7,13129.6,4,2,medium,"[2,2,2,2,2,1]",1,27,7
122,0.919875776,0.748277664,5,3,1,4,1,0,6,10026.1,5,3,medium,"[1,1,1,2,1]",1,27,7
