sID,trialNumber,prID,nTotal,true_ratio,fillerTrial,ITI,seen_ratio,nMushrooms,nBlue,nRed,estimate1,estimate1RT,estimate2,estimate2RT,estimate_peer,confidence_peer,traits1,traits2,traits3,s,strategy,sex,age
3,47,,45,0.125,0,1.7,0.133333333,"9,9,9,9,9","1,1,0,1,3","8,8,9,8,6",20,8.0125,15,6.295,2,2,,,,0.2777777777777778,compromise,Female,36
3,48,,5,0.875,0,1.6,0.8,"1,1,1,1,1","1,0,1,1,1","0,1,0,0,0",80,4.1435,80,2.4483,97,2,,,,0,stay,Female,36
3,49,,45,0.625,0,1.6,0.622222222,"9,9,9,9,9","8,5,6,4,5","1,4,3,5,4",56,6.1135,60,2.8979,73,2,,,,0.23529411764705882,compromise,Female,36
3,50,,5,0.875,0,1.6,0.8,"1,1,1,1,1","1,1,1,0,1","0,0,0,1,0",80,1.4158,80,2.1985,97,1,,,,0,stay,Female,36
3,51,,5,0,1,1.5,0,"1,1,1,1,1","0,0,0,0,0","1,1,1,1,1",0,1.4165,0,1.3942,1,3,,,,0,stay,Female,36
3,52,,45,0.875,0,1.5,0.866666667,"9,9,9,9,9","7,8,7,8,9","2,1,2,1,0",85,7.7495,85,2.6726,100,3,,,,0,stay,Female,36
3,53,,5,0.625,0,1.6,0.6,"1,1,1,1,1","0,0,1,1,1","1,1,0,0,0",60,3.2864,60,2.5106,75,1,,,,0,stay,Female,36
3,54,,45,0.75,0,1.8,0.755555556,"9,9,9,9,9","8,5,6,8,7","1,4,3,1,2",90,2.2319,85,5.0468,72,1,,,,0.2777777777777778,compromise,Female,36
4,1,,45,0.25,1,1.6,0.244444444,"9,9,9,9,9","1,4,2,0,4","8,5,7,9,5",20,4.676,20,2.3776,18,3,,,,0,stay,Female,45
4,2,,5,0.5,0,1.5,0.6,"1,1,1,1,1","1,1,1,0,0","0,0,0,1,1",40,6.7563,40,2.9324,56,1,,,,0,stay,Female,45
4,3,,45,0.25,0,2,0.244444444,"9,9,9,9,9","2,1,3,3,2","7,8,6,6,7",15,3.5806,15,2.8455,31,2,,,,0,stay,Female,45
4,4,,45,0.375,0,1.7,0.377777778,"9,9,9,9,9","4,2,5,3,3","5,7,4,6,6",25,4.997,28,3.6951,40,2,,,,0.2,compromise,Female,45
4,5,,5,0.625,0,1.6,0.6,"1,1,1,1,1","1,1,0,0,1","0,0,1,1,0",60,7.3132,65,2.3821,75,3,,,,0.3333333333333333,compromise,Female,45
4,6,,5,0.25,0,1.6,0.2,"1,1,1,1,1","1,0,0,0,0","0,1,1,1,1",20,4.7795,20,1.4793,35,2,,,,0,stay,Female,45
4,7,,5,0.5,0,1.9,0.6,"1,1,1,1,1","0,1,0,1,1","1,0,1,0,0",60,3.0809,60,2.3789,45,2,,,,0,stay,Female,45
4,8,,45,0.25,0,1.8,0.244444444,"9,9,9,9,9","3,2,1,2,3","6,7,8,7,6",40,4.2973,35,3.3621,25,1,,,,0.3333333333333333,compromise,Female,45
4,9,,45,0.5,0,1.6,0.511111111,"9,9,9,9,9","5,4,4,5,5","4,5,5,4,4",50,3.5303,55,5.0778,68,3,,,,0.2777777777777778,compromise,Female,45
4,10,,5,0.625,0,1.7,0.6,"1,1,1,1,1","1,1,1,0,0","0,0,0,1,1",60,2.2933,60,2.312,75,2,,,,0,stay,Female,45
4,11,,5,0.625,0,1.7,0.6,"1,1,1,1,1","1,1,0,1,0","0,0,1,0,1",60,2.3647,60,1.4959,75,1,,,,0,stay,Female,45
4,12,,5,0.875,0,1.5,0.8,"1,1,1,1,1","1,0,1,1,1","0,1,0,0,0",80,1.7642,80,1.6792,98,3,,,,0,stay,Female,45
4,13,,5,0.375,0,2,0.4,"1,1,1,1,1","1,0,0,0,1","0,1,1,1,0",40,4.5122,40,1.6977,25,3,,,,0,stay,Female,45
4,14,,45,0.125,0,1.8,0.133333333,"9,9,9,9,9","2,0,0,2,2","7,9,9,7,7",10,5.163,12,4.0656,27,3,,,,0.11764705882352941,compromise,Female,45
4,15,,5,0.125,0,1.5,0.2,"1,1,1,1,1","0,0,0,0,1","1,1,1,1,0",20,2.2639,20,1.9628,5,2,,,,0,stay,Female,45
4,16,,45,0.125,0,1.9,0.133333333,"9,9,9,9,9","0,2,3,0,1","9,7,6,9,8",10,5.1304,10,1.4789,25,1,,,,0,stay,Female,45
4,17,,5,0.875,0,1.6,0.8,"1,1,1,1,1","1,1,0,1,1","0,0,1,0,0",80,4.0962,80,2.1622,97,2,,,,0,stay,Female,45
4,18,,5,0.5,0,1.6,0.6,"1,1,1,1,1","0,1,0,1,1","1,0,1,0,0",60,2.3309,60,2.2953,43,3,,,,0,stay,Female,45
4,19,,5,0.25,0,1.8,0.2,"1,1,1,1,1","0,0,0,1,0","1,1,1,0,1",20,1.9808,20,2.4453,35,3,,,,0,stay,Female,45
4,20,,5,0.125,0,1.5,0.2,"1,1,1,1,1","0,0,0,0,1","1,1,1,1,0",20,2.198,20,1.4463,2,3,,,,0,stay,Female,45
4,21,,5,0.25,0,1.7,0.2,"1,1,1,1,1","0,0,0,0,1","1,1,1,1,0",20,1.1185,20,1.4934,37,1,,,,0,stay,Female,45
4,22,,45,0.875,0,1.6,0.866666667,"9,9,9,9,9","6,8,8,8,9","3,1,1,1,0",90,6.5462,90,1.8325,75,1,,,,0,stay,Female,45
4,23,,45,0,1,2,0,"9,9,9,9,9","0,0,0,0,0","9,9,9,9,9",0,5.08,0,1.3665,0,3,,,,NA,NA,Female,45
4,24,,45,0.5,0,2,0.511111111,"9,9,9,9,9","6,2,6,5,4","3,7,3,4,5",35,7.446,38,3.8116,50,1,,,,0.2,compromise,Female,45
4,25,,5,1,1,1.5,1,"1,1,1,1,1","1,1,1,1,1","0,0,0,0,0",100,1.918,100,1.8599,100,3,,,,NA,NA,Female,45
4,26,,5,0.375,0,1.8,0.4,"1,1,1,1,1","1,1,0,0,0","0,0,1,1,1",40,2.4678,40,2.0755,22,1,,,,0,stay,Female,45
4,27,,45,0.875,1,2,0.866666667,"9,9,9,9,9","7,8,8,9,7","2,1,1,0,2",90,5.4803,92,2.7112,20,1,,,,-0.028571429,stay,Female,45
4,28,,5,0.75,0,2,0.8,"1,1,1,1,1","1,1,1,0,1","0,0,0,1,0",80,1.9314,80,2.5118,62,1,,,,0,stay,Female,45
4,29,,5,0.5,1,1.8,0.6,"1,1,1,1,1","0,1,1,0,1","1,0,0,1,0",60,1.3978,60,3.3122,16,1,,,,0,stay,Female,45
4,30,,45,0.625,0,1.5,0.622222222,"9,9,9,9,9","7,8,4,5,4","2,1,5,4,5",60,5.2965,65,2.1127,75,2,,,,0.3333333333333333,compromise,Female,45
4,31,,45,0.125,1,1.5,0.133333333,"9,9,9,9,9","1,1,2,1,1","8,8,7,8,8",10,5.1973,10,3.5288,61,1,,,,0,stay,Female,45
4,32,,5,0,1,1.8,0,"1,1,1,1,1","0,0,0,0,0","1,1,1,1,1",0,1.3309,0,1.184,0,3,,,,NA,NA,Female,45
4,33,,45,0.125,0,1.9,0.133333333,"9,9,9,9,9","0,2,3,0,1","9,7,6,9,8",8,5.2461,8,2.1122,25,2,,,,0,stay,Female,45
4,34,,5,0.75,0,2,0.8,"1,1,1,1,1","1,1,1,1,0","0,0,0,0,1",80,2.277,80,2.8955,65,2,,,,0,stay,Female,45
4,35,,45,0.625,0,1.8,0.622222222,"9,9,9,9,9","5,4,5,7,7","4,5,4,2,2",80,2.6982,78,2.7781,62,3,,,,0.1111111111111111,compromise,Female,45
4,36,,45,0.75,0,1.7,0.755555556,"9,9,9,9,9","5,7,8,8,6","4,2,1,1,3",80,5.4123,82,2.4596,65,3,,,,-0.133333333,stay,Female,45
4,37,,45,0.375,0,1.9,0.377777778,"9,9,9,9,9","5,6,0,5,1","4,3,9,4,8",40,3.2143,40,2.2124,24,3,,,,0,stay,Female,45
4,38,,45,0.75,1,1.7,0.755555556,"9,9,9,9,9","6,8,7,5,8","3,1,2,4,1",80,2.6805,80,2.2127,81,3,,,,0,stay,Female,45
4,39,,45,0.25,0,1.6,0.244444444,"9,9,9,9,9","2,1,3,4,1","7,8,6,5,8",20,5.7303,20,2.1958,37,3,,,,0,stay,Female,45
4,40,,5,0,1,1.9,0,"1,1,1,1,1","0,0,0,0,0","1,1,1,1,1",0,1.3484,0,1.0787,0,3,,,,NA,NA,Female,45
4,41,,45,0.5,0,1.7,0.511111111,"9,9,9,9,9","5,5,5,4,4","4,4,4,5,5",60,6.5965,60,3.1121,42,2,,,,0,stay,Female,45
4,42,,45,1,1,1.8,1,"9,9,9,9,9","9,9,9,9,9","0,0,0,0,0",100,1.8012,100,1.1431,100,3,,,,NA,NA,Female,45
4,43,,5,0.125,0,1.8,0.2,"1,1,1,1,1","0,1,0,0,0","1,0,1,1,1",20,1.285,20,0.8099,4,1,,,,0,stay,Female,45
4,44,,5,0.375,0,1.6,0.4,"1,1,1,1,1","0,0,1,0,1","1,1,0,1,0",40,1.7648,40,4.4285,25,2,,,,0,stay,Female,45
4,45,,45,0.875,0,1.6,0.866666667,"9,9,9,9,9","8,8,7,9,7","1,1,2,0,2",85,3.4309,88,5.7489,100,2,,,,0.2,compromise,Female,45
4,46,,45,0.875,0,1.5,0.866666667,"9,9,9,9,9","8,7,8,9,7","1,2,1,0,2",90,1.5651,88,3.7291,72,3,,,,0.1111111111111111,compromise,Female,45
4,47,,45,0.75,0,1.8,0.755555556,"9,9,9,9,9","5,6,8,8,7","4,3,1,1,2",80,4.898,85,2.5998,63,1,,,,-0.294117647,stay,Female,45
4,48,,5,0.875,0,2,0.8,"1,1,1,1,1","1,1,1,1,0","0,0,0,0,1",80,2.2356,80,1.3435,97,1,,,,0,stay,Female,45
4,49,,5,0.75,0,1.6,0.8,"1,1,1,1,1","1,0,1,1,1","0,1,0,0,0",80,2.4183,80,0.8767,62,3,,,,0,stay,Female,45
4,50,,45,0.375,0,1.8,0.377777778,"9,9,9,9,9","5,4,1,3,4","4,5,8,6,5",25,4.9632,25,3.1499,40,1,,,,0,stay,Female,45
4,51,,45,0.625,0,1.5,0.622222222,"9,9,9,9,9","6,7,7,3,5","3,2,2,6,4",75,3.064,75,2.2125,60,1,,,,0,stay,Female,45
4,52,,45,0.75,0,1.8,0.755555556,"9,9,9,9,9","8,7,7,7,5","1,2,2,2,4",88,4.8177,88,1.7432,70,2,,,,0,stay,Female,45
4,53,,5,0.625,1,1.9,0.6,"1,1,1,1,1","1,1,0,1,0","0,0,1,0,1",60,2.9973,60,1.0303,16,1,,,,0,stay,Female,45
4,54,,5,0.375,1,1.9,0.4,"1,1,1,1,1","1,0,0,0,1","0,1,1,1,0",40,2.0139,40,0.8961,40,1,,,,NA,NA,Female,45
5,1,,5,0,1,1.9,0,"1,1,1,1,1","0,0,0,0,0","1,1,1,1,1",0,3.9136,0,2.7954,0,3,,,,NA,NA,Male,24
5,2,,45,0.125,0,1.5,0.133333333,"9,9,9,9,9","2,1,1,1,1","7,8,8,8,8",18,3.9526,15,4.4605,0,2,,,,0.16666666666666666,compromise,Male,24
5,3,,5,0.125,0,1.9,0.2,"1,1,1,1,1","0,0,0,1,0","1,1,1,0,1",20,3.7489,15,2.4157,2,1,,,,0.2777777777777778,compromise,Male,24
5,4,,45,0.875,0,1.7,0.866666667,"9,9,9,9,9","8,6,8,8,9","1,3,1,1,0",90,3.0497,85,4.3605,74,1,,,,0.3125,compromise,Male,24
5,5,,45,0.625,0,1.8,0.622222222,"9,9,9,9,9","7,5,8,3,5","2,4,1,6,4",70,2.2681,65,3.8939,55,3,,,,0.3333333333333333,compromise,Male,24
5,6,,45,0.375,0,1.7,0.377777778,"9,9,9,9,9","3,1,4,4,5","6,8,5,5,4",25,2.183,30,2.8121,40,1,,,,0.3333333333333333,compromise,Male,24
5,7,,45,0.25,0,1.7,0.244444444,"9,9,9,9,9","2,1,1,2,5","7,8,8,7,4",15,1.433,18,2.0263,32,1,,,,0.17647058823529413,compromise,Male,24
5,8,,45,0.875,1,2,0.866666667,"9,9,9,9,9","9,5,8,9,8","0,4,1,0,1",85,2.2825,85,4.5454,32,1,,,,0,stay,Male,24
5,9,,45,0.375,0,1.9,0.377777778,"9,9,9,9,9","5,1,0,5,6","4,8,9,4,3",18,3.249,25,2.863,33,2,,,,0.4666666666666667,compromise,Male,24
5,10,,5,0.25,0,1.9,0.2,"1,1,1,1,1","0,0,0,1,0","1,1,1,0,1",20,3.6827,20,2.3794,35,3,,,,0,stay,Male,24
5,11,,45,0.75,0,1.8,0.755555556,"9,9,9,9,9","6,8,6,8,6","3,1,3,1,3",80,3.3995,75,2.2293,65,3,,,,0.3333333333333333,compromise,Male,24
5,12,,5,1,1,1.7,1,"1,1,1,1,1","1,1,1,1,1","0,0,0,0,0",100,1.4996,100,2.1796,100,3,,,,NA,NA,Male,24
5,13,,5,0.875,0,1.9,0.8,"1,1,1,1,1","0,1,1,1,1","1,0,0,0,0",100,1.5659,95,4.1285,82,1,,,,0.2777777777777778,compromise,Male,24
5,14,,45,0.125,0,1.9,0.133333333,"9,9,9,9,9","0,0,1,2,3","9,9,8,7,6",15,5.6991,15,3.5628,0,3,,,,0,stay,Male,24
5,15,,45,1,1,1.8,1,"9,9,9,9,9","9,9,9,9,9","0,0,0,0,0",100,1.3817,100,4.9961,100,3,,,,NA,NA,Male,24
5,16,,45,0.5,0,1.7,0.511111111,"9,9,9,9,9","5,4,6,4,4","4,5,3,5,5",55,2.333,50,1.6962,40,1,,,,0.3333333333333333,compromise,Male,24
5,17,,45,0.125,0,1.5,0.133333333,"9,9,9,9,9","1,1,0,3,1","8,8,9,6,8",18,6.0158,12,1.8452,2,1,,,,0.375,compromise,Male,24
5,18,,5,0.375,0,1.7,0.4,"1,1,1,1,1","0,0,1,1,0","1,1,0,0,1",45,2.3852,40,2.2609,30,2,,,,0.3333333333333333,compromise,Male,24
5,19,,45,0.5,0,1.5,0.511111111,"9,9,9,9,9","6,5,3,4,5","3,4,6,5,4",45,3.1163,50,2.1121,60,2,,,,0.3333333333333333,compromise,Male,24
5,20,,5,0.875,0,1.7,0.8,"1,1,1,1,1","0,1,1,1,1","1,0,0,0,0",75,1.7994,80,2.3299,90,2,,,,0.3333333333333333,compromise,Male,24
5,21,,5,0.125,0,1.7,0.2,"1,1,1,1,1","0,0,0,1,0","1,1,1,0,1",15,1.6686,15,2.8446,0,3,,,,0,stay,Male,24
5,22,,45,0.75,0,2,0.755555556,"9,9,9,9,9","6,8,7,7,6","3,1,2,2,3",78,2.1322,75,1.8629,60,1,,,,0.16666666666666666,compromise,Male,24
5,23,,5,0.75,0,1.7,0.8,"1,1,1,1,1","1,1,0,1,1","0,0,1,0,0",75,2.1162,85,3.1817,92,1,,,,0.5882352941176471,compromise,Male,24
5,24,,5,0.875,0,2,0.8,"1,1,1,1,1","1,1,0,1,1","0,0,1,0,0",85,1.5155,85,2.5629,100,3,,,,0,stay,Male,24
5,25,,5,0.5,0,1.8,0.6,"1,1,1,1,1","0,1,0,1,1","1,0,1,0,0",65,3.3823,65,1.715,50,1,,,,0,stay,Male,24
5,26,,45,0.25,1,2,0.244444444,"9,9,9,9,9","0,6,2,2,1","9,3,7,7,8",30,3.9185,30,6.8471,72,1,,,,0,stay,Male,24
5,27,,5,0.25,0,1.9,0.2,"1,1,1,1,1","0,0,0,1,0","1,1,1,0,1",15,0.835,20,1.5608,30,2,,,,0.3333333333333333,compromise,Male,24
5,28,,45,0.25,0,1.6,0.244444444,"9,9,9,9,9","2,1,2,4,2","7,8,7,5,7",22,2.8828,24,2.0795,40,3,,,,0.1111111111111111,compromise,Male,24
5,29,,5,0.625,0,1.5,0.6,"1,1,1,1,1","0,0,1,1,1","1,1,0,0,0",60,2.2161,65,2.1626,75,1,,,,0.3333333333333333,compromise,Male,24
5,30,,5,0.75,0,1.7,0.8,"1,1,1,1,1","1,1,1,0,1","0,0,0,1,0",85,2.6501,75,4.5107,69,3,,,,0.625,compromise,Male,24
5,31,,5,0.625,0,1.8,0.6,"1,1,1,1,1","0,1,1,0,1","1,0,0,1,0",60,1.9162,65,5.0619,76,2,,,,0.3125,compromise,Male,24
5,32,,45,0.5,0,1.9,0.511111111,"9,9,9,9,9","5,5,7,4,2","4,4,2,5,7",70,2.2155,65,3.7176,55,3,,,,0.3333333333333333,compromise,Male,24
5,33,,5,0.5,1,2,0.6,"1,1,1,1,1","0,1,0,1,1","1,0,1,0,0",55,3.9653,55,2.0961,57,3,,,,0,stay,Male,24
5,34,,45,0.75,1,1.7,0.755555556,"9,9,9,9,9","4,6,9,9,6","5,3,0,0,3",75,2.6165,75,2.4795,74,3,,,,0,stay,Male,24
5,35,,5,0.625,1,1.8,0.6,"1,1,1,1,1","0,1,0,1,1","1,0,1,0,0",55,2.3156,55,1.8118,53,3,,,,0,stay,Male,24
5,36,,5,0.5,0,2,0.6,"1,1,1,1,1","1,1,0,0,1","0,0,1,1,0",55,1.2497,50,2.8963,40,3,,,,0.3333333333333333,compromise,Male,24
5,37,,45,0.25,0,1.6,0.244444444,"9,9,9,9,9","1,5,2,0,3","8,4,7,9,6",25,5.9661,30,1.4457,41,2,,,,0.3125,compromise,Male,24
5,38,,5,0.625,0,1.5,0.6,"1,1,1,1,1","1,1,0,1,0","0,0,1,0,1",60,1.866,70,3.0291,75,3,,,,0.6666666666666666,compromise,Male,24
5,39,,45,0.875,0,1.5,0.866666667,"9,9,9,9,9","8,6,8,8,9","1,3,1,1,0",80,0.7162,95,2.1959,97,2,,,,0.8823529411764706,compromise,Male,24
5,40,,5,0.5,0,1.6,0.6,"1,1,1,1,1","1,0,0,1,1","0,1,1,0,0",60,0.7331,50,1.4632,45,2,,,,0.6666666666666666,compromise,Male,24
5,41,,5,0,1,1.5,0,"1,1,1,1,1","0,0,0,0,0","1,1,1,1,1",0,1.1351,0,1.9281,0,3,,,,NA,NA,Male,24
5,42,,5,0.75,0,1.7,0.8,"1,1,1,1,1","1,1,1,0,1","0,0,0,1,0",80,1.0661,75,1.9297,65,2,,,,0.3333333333333333,compromise,Male,24
5,43,,5,0.375,0,1.8,0.4,"1,1,1,1,1","1,0,0,1,0","0,1,1,0,1",40,1.2162,30,1.8627,24,3,,,,0.625,compromise,Male,24
5,44,,5,0.25,0,2,0.2,"1,1,1,1,1","0,0,0,1,0","1,1,1,0,1",40,2.7493,35,3.3792,25,1,,,,0.3333333333333333,compromise,Male,24
5,45,,45,0.625,0,1.7,0.622222222,"9,9,9,9,9","5,4,5,8,6","4,5,4,1,3",75,0.9014,65,2.0619,58,2,,,,0.5882352941176471,compromise,Male,24
5,46,,45,0.375,0,1.7,0.377777778,"9,9,9,9,9","3,2,4,3,5","6,7,5,6,4",25,6.8989,40,1.6129,40,3,,,,1,copy,Male,24
5,47,,45,0.875,0,2,0.866666667,"9,9,9,9,9","8,8,8,7,8","1,1,1,2,1",91,3.215,82,4.196,74,3,,,,0.5294117647058824,compromise,Male,24
5,48,,45,0.125,1,1.7,0.133333333,"9,9,9,9,9","1,3,0,1,1","8,6,9,8,8",85,4.7025,20,6.6754,16,1,,,,0.9420289855072463,compromise,Male,24
5,49,,45,0,1,1.7,0,"9,9,9,9,9","0,0,0,0,0","9,9,9,9,9",0,0.537,0,0.5932,0,3,,,,NA,NA,Male,24
5,50,,5,0.375,1,1.6,0.4,"1,1,1,1,1","0,0,1,0,1","1,1,0,1,0",35,1.1995,40,4.5796,87,1,,,,0.096153846,compromise,Male,24
5,51,,5,0.125,0,1.5,0.2,"1,1,1,1,1","1,0,0,0,0","0,1,1,1,1",20,0.8161,15,2.4797,4,2,,,,0.3125,compromise,Male,24
5,52,,5,0.375,0,1.5,0.4,"1,1,1,1,1","1,0,0,0,1","0,1,1,1,0",20,1.0327,22,3.2824,38,1,,,,0.1111111111111111,compromise,Male,24
5,53,,45,0.625,0,1.5,0.622222222,"9,9,9,9,9","6,4,4,5,9","3,5,5,4,0",60,6.499,65,4.3959,77,1,,,,0.29411764705882354,compromise,Male,24
5,54,,45,0.75,0,1.8,0.755555556,"9,9,9,9,9","7,6,4,9,8","2,3,5,0,1",60,6.4323,70,1.3992,75,2,,,,0.6666666666666666,compromise,Male,24
6,1,,5,0.625,0,1.5,0.6,"1,1,1,1,1","1,1,0,0,1","0,0,1,1,0",60,2.6959,60,2.2874,76,2,,,,0,stay,Male,20
6,2,,45,0.125,0,1.8,0.133333333,"9,9,9,9,9","0,2,2,1,1","9,7,7,8,8",15,2.6898,12,4.2486,0,2,,,,0.2,compromise,Male,20
6,3,,5,0.625,0,1.5,0.6,"1,1,1,1,1","0,1,1,1,0","1,0,0,0,1",60,1.8431,65,7.3118,75,3,,,,0.3333333333333333,compromise,Male,20
6,4,,5,0,1,2,0,"1,1,1,1,1","0,0,0,0,0","1,1,1,1,1",2,3.3569,1,5.9651,0,3,,,,0.5,compromise,Male,20
6,5,,5,0.625,0,1.9,0.6,"1,1,1,1,1","1,0,0,1,1","0,1,1,0,0",60,1.5915,60,3.6772,75,1,,,,0,stay,Male,20
6,6,,5,0.125,0,1.6,0.2,"1,1,1,1,1","0,0,0,0,1","1,1,1,1,0",20,3.3237,15,4.3578,5,2,,,,0.3333333333333333,compromise,Male,20
6,7,,5,0.5,1,1.8,0.6,"1,1,1,1,1","1,0,1,0,1","0,1,0,1,0",60,2.1625,60,2.3157,60,2,,,,NA,NA,Male,20
6,8,,5,1,1,1.6,1,"1,1,1,1,1","1,1,1,1,1","0,0,0,0,0",98,1.5502,99,1.8909,100,3,,,,0.5,compromise,Male,20
6,9,,45,0.5,0,1.5,0.511111111,"9,9,9,9,9","4,3,7,4,5","5,6,2,5,4",58,3.6981,55,2.3301,40,2,,,,0.16666666666666666,compromise,Male,20
6,10,,45,0.125,0,1.9,0.133333333,"9,9,9,9,9","2,1,2,0,1","7,8,7,9,8",10,2.238,15,5.7911,27,3,,,,0.29411764705882354,compromise,Male,20
6,11,,45,0.125,0,2,0.133333333,"9,9,9,9,9","2,3,1,0,0","7,6,8,9,9",10,2.5723,10,1.8486,28,1,,,,0,stay,Male,20
6,12,,45,0.625,0,1.5,0.622222222,"9,9,9,9,9","6,3,6,8,5","3,6,3,1,4",75,1.9182,75,2.329,60,1,,,,0,stay,Male,20
6,13,,45,0.25,0,1.9,0.244444444,"9,9,9,9,9","2,2,4,2,1","7,7,5,7,8",27,3.1143,25,5.3942,9,2,,,,0.1111111111111111,compromise,Male,20
6,14,,45,0.25,0,1.6,0.244444444,"9,9,9,9,9","3,1,0,3,4","6,8,9,6,5",30,3.7816,25,2.766,15,1,,,,0.3333333333333333,compromise,Male,20
6,15,,5,0.5,0,1.8,0.6,"1,1,1,1,1","1,0,1,0,1","0,1,0,1,0",60,1.1608,60,3.3999,44,1,,,,0,stay,Male,20
6,16,,45,0.5,0,1.8,0.511111111,"9,9,9,9,9","5,4,5,5,4","4,5,4,4,5",55,1.6889,55,2.9893,38,1,,,,0,stay,Male,20
6,17,,45,0.25,0,1.6,0.244444444,"9,9,9,9,9","4,0,1,4,2","5,9,8,5,7",20,2.6276,25,1.8907,35,3,,,,0.3333333333333333,compromise,Male,20
6,18,,5,0.75,0,1.5,0.8,"1,1,1,1,1","1,1,0,1,1","0,0,1,0,0",80,2.0297,70,5.8534,65,2,,,,0.6666666666666666,compromise,Male,20
6,19,,5,0.375,0,1.5,0.4,"1,1,1,1,1","1,1,0,0,0","0,0,1,1,1",40,1.6541,40,4.6852,24,1,,,,0,stay,Male,20
6,20,,5,0.125,0,1.8,0.2,"1,1,1,1,1","0,0,1,0,0","1,1,0,1,1",20,1.6962,10,4.3098,5,3,,,,0.6666666666666666,compromise,Male,20
6,21,,5,0.875,0,2,0.8,"1,1,1,1,1","1,1,1,1,0","0,0,0,0,1",80,1.2718,89,4.7828,95,2,,,,0.6,compromise,Male,20
6,22,,5,0,1,2,0,"1,1,1,1,1","0,0,0,0,0","1,1,1,1,1",2,7.2295,1,3.046,0,3,,,,0.5,compromise,Male,20
6,23,,45,0.625,0,1.5,0.622222222,"9,9,9,9,9","3,6,6,7,6","6,3,3,2,3",70,2.0713,65,2.5448,53,3,,,,0.29411764705882354,compromise,Male,20
6,24,,45,0.375,0,1.9,0.377777778,"9,9,9,9,9","4,3,3,3,4","5,6,6,6,5",35,1.6545,35,2.1559,53,3,,,,0,stay,Male,20
6,25,,45,0.25,1,1.8,0.244444444,"9,9,9,9,9","4,3,0,1,3","5,6,9,8,6",25,1.3762,25,2.8169,95,1,,,,0,stay,Male,20
6,26,,45,0.875,0,1.9,0.866666667,"9,9,9,9,9","7,9,7,8,8","2,0,2,1,1",90,0.6321,90,1.2939,74,1,,,,0,stay,Male,20
6,27,,45,0.875,0,1.7,0.866666667,"9,9,9,9,9","9,7,9,7,7","0,2,0,2,2",92,1.266,90,2.1404,75,2,,,,0.11764705882352941,compromise,Male,20
6,28,,45,0.875,0,1.8,0.866666667,"9,9,9,9,9","8,6,9,8,8","1,3,0,1,1",85,2.683,90,3.9,100,3,,,,0.3333333333333333,compromise,Male,20
6,29,,45,1,1,2,1,"9,9,9,9,9","9,9,9,9,9","0,0,0,0,0",99,0.5144,99,1.7452,98,3,,,,0,stay,Male,20
6,30,,5,0.5,0,1.7,0.6,"1,1,1,1,1","0,1,0,1,1","1,0,1,0,0",60,1.1549,50,2.823,45,2,,,,0.6666666666666666,compromise,Male,20
6,31,,45,0.375,0,1.5,0.377777778,"9,9,9,9,9","4,3,5,2,3","5,6,4,7,6",38,2.0581,40,3.0249,54,2,,,,0.125,compromise,Male,20
6,32,,5,0.5,0,1.5,0.6,"1,1,1,1,1","1,1,0,0,1","0,0,1,1,0",60,1.0149,50,2.6635,44,3,,,,0.625,compromise,Male,20
6,33,,45,0.75,0,1.6,0.755555556,"9,9,9,9,9","8,5,7,6,8","1,4,2,3,1",90,2.0295,85,4.1988,73,3,,,,0.29411764705882354,compromise,Male,20
6,34,,5,0.375,0,1.7,0.4,"1,1,1,1,1","1,0,1,0,0","0,1,0,1,1",40,1.4818,35,4.0657,25,2,,,,0.3333333333333333,compromise,Male,20
6,35,,45,0.625,0,1.5,0.622222222,"9,9,9,9,9","5,6,4,7,6","4,3,5,2,3",65,1.8696,60,6.048,49,2,,,,0.3125,compromise,Male,20
6,36,,5,0.75,0,2,0.8,"1,1,1,1,1","1,1,1,1,0","0,0,0,0,1",80,2.3774,80,1.8426,63,1,,,,0,stay,Male,20
6,37,,5,0.25,0,2,0.2,"1,1,1,1,1","0,0,0,1,0","1,1,1,0,1",20,3.0795,25,3.1559,35,2,,,,0.3333333333333333,compromise,Male,20
6,38,,45,0.375,0,1.8,0.377777778,"9,9,9,9,9","5,3,5,3,1","4,6,4,6,8",40,1.2235,40,1.9538,22,1,,,,0,stay,Male,20
6,39,,5,0.25,0,1.8,0.2,"1,1,1,1,1","0,0,1,0,0","1,1,0,1,1",20,1.8349,20,1.5855,35,1,,,,0,stay,Male,20
6,40,,45,0.5,0,1.6,0.511111111,"9,9,9,9,9","5,5,5,3,5","4,4,4,6,4",51,1.1478,49,2.2315,33,3,,,,0.1111111111111111,compromise,Male,20
6,41,,45,0.75,0,1.7,0.755555556,"9,9,9,9,9","6,6,8,7,7","3,3,1,2,2",85,1.2373,85,1.7804,70,2,,,,0,stay,Male,20
6,42,,5,0.375,1,1.8,0.4,"1,1,1,1,1","0,1,0,0,1","1,0,1,1,0",60,0.5641,60,2.5036,7,1,,,,0,stay,Male,20
6,43,,45,0.75,1,2,0.755555556,"9,9,9,9,9","8,6,6,6,8","1,3,3,3,1",90,1.2439,90,2.0303,89,1,,,,0,stay,Male,20
6,44,,45,0.875,1,1.9,0.866666667,"9,9,9,9,9","6,9,8,9,7","3,0,1,0,2",93,0.8347,93,2.3222,4,1,,,,0,stay,Male,20
