sID,nTotal,true_ratio,estimate
73,5,0.5,45
73,45,1,100
73,5,0,20
73,25,0,0
73,25,0.875,14
73,45,0.5,50
73,5,0.25,10
73,25,0.625,74
73,5,0.75,100
73,45,0.625,20
73,25,0.5,59
73,45,0.25,34
73,45,0.75,20
73,25,0.75,86
73,45,0.375,20
73,25,0.125,50
73,5,1,99
73,5,0.125,10
73,45,0.75,50
73,25,0.5,57
73,45,0.875,81
73,25,0.875,76
73,25,0.75,84
73,25,0.625,32
73,5,0.875,90
73,25,0.125,9
73,25,0.125,0
73,5,0.375,23
73,45,0,14
73,5,0.875,95
73,5,0.875,84
73,25,0.375,47
73,5,0.75,80
73,25,0.25,42
73,5,1,87
73,5,0.125,0
73,25,0.75,63
73,45,0.375,33
73,5,1,90
73,5,0.125,10
73,5,0.25,40
73,45,0.125,0
73,5,0.625,65
73,25,1,85
73,45,0.5,35
73,45,1,74
73,45,0.75,83
73,25,1,100
73,45,0,0
73,25,0.375,50
73,5,0.5,60
73,25,0.5,38
73,25,1,100
73,45,0.125,57
73,5,0.5,78
73,45,0.125,85
73,5,0,29
73,45,0,0
73,45,0.25,50
73,25,0.375,36
73,45,0.25,8
73,5,0.75,61
74,5,0.25,40
74,5,0.125,20
74,5,0.125,2
74,45,0.125,2
74,25,0.875,90
74,45,0.125,25
74,5,0,0
74,45,0.25,40
74,45,0.625,45
74,45,0.5,30
74,25,0.375,55
74,5,0.625,60
74,45,0.875,83
74,45,0.75,80
74,25,0.875,95
74,25,0.25,40
74,45,0,0
74,25,1,90
74,45,0,10
74,5,0.625,80
74,5,0.375,20
74,25,0,0
74,5,0,0
74,5,0.5,60
74,25,0.5,40
74,5,0.5,60
74,45,0.875,100
74,45,0.5,70
74,45,0.875,75
74,25,0.75,95
74,45,0.5,50
74,45,1,100
74,5,1,100
74,45,1,100
74,25,0.125,0
74,25,0.125,20
74,25,0.75,85
74,25,0.375,25
74,45,0.25,20
74,5,0,20
74,25,1,100
74,5,0.875,80
74,45,0.625,80
74,5,0.25,20
74,25,0.5,60
74,45,0.375,20
74,45,1,85
74,45,0.625,83
74,45,0.375,35
74,25,0.875,100
74,5,0.125,20
74,5,0.375,40
74,5,0.75,100
74,25,0.625,25
74,5,0.875,80
74,45,0.75,80
74,25,0.25,5
74,5,0.625,40
74,25,0.625,70
74,25,0.625,95
74,45,0.25,20
74,25,0,0
74,5,0.75,60
74,45,0.75,87
74,25,0.125,10
74,25,0,10
74,45,0.375,40
74,5,1,80
74,25,0.25,10
74,5,0.375,60
74,45,0,0
74,5,0.5,40
74,25,1,100
74,5,0.875,100
74,25,0.375,20
74,25,0.5,40
74,45,0.125,20
74,5,0.75,80
74,5,0.25,20
74,5,1,100
74,25,0.75,90
75,5,0.5,20
75,5,0.125,30
75,5,0.25,30
75,25,0.375,40
75,25,1,90
75,5,0,10
75,25,0.875,80
75,25,0,10
75,45,0.75,19
75,25,0.75,86
75,45,0,30
75,5,0,18
75,45,0.125,8
75,45,1,92
75,25,0.5,36
75,45,0.375,63
75,5,1,91
75,45,0.625,63
75,25,0.5,84
75,5,0.125,16
75,5,0.875,95
75,25,0.875,83
75,25,0.125,22
75,45,0,0
75,25,0,21
75,25,0.625,32
75,45,0.75,37
75,25,0.625,71
75,45,0.875,75
75,25,0.75,89
75,25,0.625,87
75,45,0.75,77
75,25,1,93
75,5,0.25,50
75,25,1,79
75,25,0.5,60
75,45,0.5,57
75,45,0.25,35
75,25,0.75,81
75,5,1,81
75,5,0.625,76
75,45,0.25,18
75,45,0.375,37
75,5,0.625,83
75,25,0,4
75,5,0.875,79
75,25,0.875,96
75,5,0,20
75,45,0.5,26
75,45,1,96
75,45,0.375,30
75,5,0.875,80
75,45,0.125,24
75,5,0.375,15
75,5,0.5,33
75,45,0.625,45
75,45,0.875,85
75,45,1,70
75,5,0.5,83
75,45,0.625,56
75,5,0.75,79
75,45,0,4
75,45,0.875,98
75,5,0.625,50
75,45,0.25,35
75,5,0.75,90
75,25,0.25,29
75,5,0.75,97
75,25,0.125,1
75,25,0.375,29
75,5,1,86
75,5,0.125,19
75,5,0.375,75
75,25,0.25,25
75,45,0.125,24
75,5,0.25,15
75,25,0.375,45
75,25,0.125,23
75,5,0.375,21
75,45,0.5,75
75,25,0.25,19
76,25,1,40
76,25,0.25,3
76,5,1,4
76,5,0.5,3
76,45,0.25,5
76,45,0.5,30
76,5,0.875,4
76,45,0.125,12
76,45,0.75,30
76,25,0.125,3
76,5,0.375,3
76,45,0.75,27
76,25,0.75,14
76,45,0.875,45
76,45,1,45
76,5,0.75,3
76,25,0,4
76,5,0.375,2
76,45,0,7
76,25,0.75,18
76,5,0.25,4
76,45,0,0
76,45,0.375,10
76,25,0.375,12
76,25,0.75,24
76,5,0,0
76,5,0.125,1
76,5,0.875,4
76,5,0.125,1
76,5,1,5
76,5,0.875,5
76,25,0.5,16
76,45,1,35
76,25,0.125,0
76,25,0.625,12
76,5,0.375,1
76,25,0.125,7
76,25,0.5,9
76,25,0.875,17
76,25,0.375,9
76,5,0.125,0
76,5,0,1
76,5,0.75,5
76,5,0.625,4
76,45,0.5,16
76,45,1,39
76,5,0.25,1
76,25,0.25,10
76,25,1,23
76,25,0.5,13
76,45,0,0
76,5,0.625,3
76,45,0.375,23
76,25,0.25,6
76,25,0.625,16
76,5,0.25,2
76,5,0.5,2
76,45,0.5,23
76,25,0.875,23
76,5,0.75,4
76,5,0.5,2
76,45,0.125,0
76,25,1,20
76,45,0.625,18
76,45,0.25,18
76,5,0.625,1
76,45,0.125,6
76,25,0,0
76,25,0.375,6
76,45,0.625,28
76,45,0.25,10
76,45,0.75,35
76,45,0.875,40
76,5,1,5
76,25,0.625,19
76,5,0,0
76,45,0.375,16
76,25,0.875,24
76,45,0.625,30
76,45,0.875,34
76,25,0,0
77,5,0.875,95
77,45,0.625,55
77,45,0.5,65
77,5,1,96
77,5,0.125,25
77,25,0.625,72
77,45,0.25,20
77,45,0.75,80
77,5,1,78
77,25,0.25,48
77,5,0,24
77,5,0.125,21
77,25,0.875,80
77,25,0.625,81
77,25,0.875,97
77,25,0.125,16
77,45,0.375,23
77,25,1,88
77,45,0.75,83
77,45,0.125,36
77,25,0.25,13
77,5,0.5,55
77,25,0.125,10
77,45,1,87
77,5,0.25,20
77,25,0,5
77,45,0.625,57
77,25,0.375,28
77,5,0,16
77,45,0.375,16
77,5,0.625,61
77,5,0.75,50
77,45,0,11
77,25,0.75,62
77,25,0.875,56
77,5,0.5,40
77,5,0.75,75
77,45,0.875,89
77,5,0.875,78
77,5,0.25,28
77,5,0.125,16
77,5,0.75,79
77,5,0.375,30
77,45,1,100
77,45,0.875,74
77,25,0.75,67
77,25,0,60
77,5,0.625,71
77,25,0.375,56
77,5,0.375,46
77,45,0.625,63
77,45,0.5,40
77,25,0.5,52
77,45,0.125,0
77,25,0.25,17
77,45,0.125,12
77,25,0.625,51
77,45,1,95
77,45,0,5
77,5,0.375,65
77,5,0,32
77,25,0.5,51
77,25,1,87
77,25,1,90
77,45,0.5,56
77,25,0,14
77,5,0.625,44
77,45,0.25,21
77,25,0.75,74
77,45,0.75,63
77,45,0.25,54
77,45,0,6
77,5,0.5,66
77,5,0.25,44
77,25,0.125,17
77,5,0.875,77
77,5,1,73
77,45,0.375,67
77,25,0.375,58
77,25,0.5,55
77,45,0.875,98
78,5,0.75,100
78,5,0.25,20
78,25,0.75,94
78,5,0.25,40
78,25,1,84
78,5,0,0
78,5,0.75,80
78,5,0.125,20
78,25,0.375,52
78,45,1,100
78,5,0.5,40
78,25,0.125,0
78,45,0.375,54
78,45,1,100
78,5,0.375,60
78,5,0.625,60
78,25,0.625,45
78,25,0.875,100
78,25,0.25,26
78,5,0.125,20
78,45,0.75,88
78,45,0.5,66
78,45,0.625,60
78,25,0.125,33
78,5,0.625,80
78,45,0.875,100
78,25,0,0
78,45,0.25,58
78,5,0.375,40
78,5,0.25,20
78,5,0.5,60
78,25,0.875,76
78,25,0.25,12
78,5,0.875,100
78,45,0.375,28
78,5,0.125,0
78,45,0.25,9
78,45,0.25,19
78,45,0.75,92
78,45,0.625,84
78,25,0.5,50
78,25,0,0
78,5,1,100
78,25,0.5,62
78,25,0.625,64
78,45,0,0
78,45,0.125,25
78,25,0.375,24
78,25,0.125,12
78,25,1,100
78,45,0.375,22
78,45,1,76
78,45,0.125,0
78,45,0.875,88
78,5,0.875,80
78,5,0.625,40
78,5,1,80
78,45,0,15
78,45,0.125,11
78,25,0.25,40
78,45,0.5,50
78,25,0.75,80
78,5,1,100
78,5,0,20
78,45,0.75,56
78,5,0.75,60
78,45,0.5,32
78,25,1,100
78,5,0.375,20
78,25,0.875,88
78,25,0.5,36
78,45,0,0
78,25,0.375,36
78,45,0.875,74
78,5,0.875,80
78,5,0.5,60
78,25,0.625,76
78,5,0,0
78,25,0,16
78,45,0.625,44
78,25,0.75,64
79,45,0.25,25
79,25,0.375,58
79,5,0.25,44
79,5,1,100
79,5,0.5,31
79,5,0.875,67
79,5,0,31
79,25,0.875,70
79,45,0.625,90
79,45,0.75,69
79,5,0.25,63
79,5,0.75,77
79,5,0.75,74
79,45,0.875,41
79,5,0.5,41
79,45,0.125,35
79,5,0.875,79
79,25,0,81
79,5,0.125,20
79,5,0,71
79,45,1,30
79,45,0.375,70
79,45,0.5,83
79,45,0.25,63
79,5,0.375,64
79,45,0.625,23
79,45,0.25,76
79,25,1,62
79,25,0.25,52
79,25,0.25,38
79,25,0.875,59
79,45,0.75,63
79,45,0.125,36
79,25,0.875,78
79,25,0.625,27
79,25,0,38
79,25,0.75,78
79,25,0,34
79,5,0.375,77
79,25,1,68
79,5,1,71
79,45,1,95
79,45,0.75,61
79,45,0.125,66
79,5,0.125,58
79,25,0.25,46
79,25,0.125,65
79,45,0.375,65
79,5,1,33
79,5,0.125,32
79,25,0.5,65
79,45,0.625,66
79,45,0,66
79,45,0.5,39
79,25,0.625,54
79,25,0.375,63
79,5,0,44
79,25,0.75,44
79,45,0,3
79,25,1,93
79,25,0.5,65
79,45,0.375,66
79,25,0.125,62
79,45,0.875,66
79,25,0.5,66
79,5,0.625,66
79,45,0.875,45
79,5,0.875,41
79,25,0.125,58
79,5,0.625,58
79,45,0,20
79,25,0.75,38
79,5,0.625,37
79,5,0.25,34
79,45,0.5,50
79,25,0.375,47
79,5,0.75,51
79,45,1,52
79,25,0.625,58
79,5,0.375,58
79,5,0.5,59
80,5,1,100
80,25,0.5,70
80,5,0.75,100
80,25,1,95
80,5,0.5,60
80,45,1,100
80,25,0.125,0
80,45,0.375,50
80,45,0.75,65
80,5,0.5,60
80,25,0.125,8
80,5,1,80
80,25,0.875,100
80,45,0,0
80,5,0.25,20
80,45,0.125,35
80,25,0.625,60
80,5,0.75,60
80,45,0.625,75
80,45,0.5,55
80,5,0.375,60
80,45,0.375,32
80,5,0.875,80
80,5,0,0
80,5,0.625,80
80,25,0.5,50
80,25,0,0
80,25,0.25,83
80,45,0,0
80,45,0.75,96
80,45,0.25,25
80,25,0.25,40
80,45,0.625,50
80,5,0.625,40
80,45,1,80
80,5,0,0
80,45,0.125,0
80,25,0.625,48
80,25,1,100
80,5,0.125,20
80,45,0.875,100
80,25,0.75,95
80,5,0.625,60
80,25,0.625,60
80,45,0.375,46
80,5,1,100
80,25,0,10
80,5,0.875,80
80,45,1,100
80,45,0.625,55
80,45,0,25
80,45,0.125,15
80,25,0.875,85
80,5,0.875,100
80,25,0.375,25
80,5,0.25,20
80,45,0.875,65
80,25,0.375,47
80,25,0.75,52
80,45,0.5,43
80,5,0.75,80
80,45,0.25,44
80,5,0.375,20
80,25,0.75,70
80,25,0.875,75
80,25,0.125,35
80,5,0,20
80,5,0.125,0
80,5,0.25,40
80,45,0.875,90
80,25,0.25,20
80,45,0.5,55
80,45,0.75,60
80,25,1,100
80,25,0.375,55
80,25,0.5,50
80,5,0.375,40
80,5,0.5,40
80,25,0,0
80,45,0.25,10
80,5,0.125,20
81,5,0,0
81,45,0.75,40
81,5,1,100
81,25,0.375,25
81,5,1,100
81,25,0.5,58
81,5,0.875,85
81,45,0.125,8
81,5,0.5,58
81,25,0,4
81,45,0,11
81,45,0.875,100
81,5,0.375,52
81,5,0.875,77
81,45,0.75,90
81,45,0.125,23
81,5,0,0
81,45,0,0
81,45,0.375,42
81,5,0.375,9
81,25,0,20
81,45,0.625,82
81,45,0.125,3
81,25,1,97
81,45,1,81
81,25,0.5,46
81,25,0.375,21
81,45,0,25
81,45,0.5,71
81,25,0,3
81,25,0.875,62
81,25,0.75,70
81,5,0.5,55
81,5,0.75,80
81,25,0.875,98
81,25,0.25,16
81,25,0.875,86
81,45,0.25,43
81,25,0.5,58
81,45,0.875,78
81,45,0.5,37
81,45,0.625,53
81,5,1,88
81,25,0.25,14
81,25,0.375,51
81,45,0.25,18
81,45,0.375,24
81,5,0.75,60
81,45,0.625,40
81,5,0.75,99
81,25,0.125,11
81,45,0.75,88
81,25,0.625,72
81,45,1,100
81,25,0.625,50
81,25,1,95
81,25,0.125,6
81,25,0.625,85
81,25,0.25,39
81,45,0.375,30
81,45,0.5,52
81,45,1,100
81,5,0.25,25
81,5,0.125,5
81,45,0.25,20
81,25,0.75,92
81,25,0.125,0
81,5,0.5,47
81,5,0.125,38
81,25,0.75,65
81,45,0.875,86
81,5,0.25,38
81,5,0.875,90
81,5,0.625,86
81,5,0,13
81,5,0.125,10
81,5,0.625,52
81,5,0.625,45
81,5,0.375,33
81,5,0.25,41
81,25,1,87
82,45,0.875,81
82,5,0.125,30
82,45,0.625,76
82,25,1,83
82,5,0.5,81
82,45,1,70
82,25,0.25,79
82,5,0.875,80
82,25,0.25,81
82,25,0.875,83
82,5,0.625,80
82,45,0.375,84
82,45,0.625,79
82,25,0.75,73
82,25,0.75,74
82,25,0.375,78
82,25,0.125,71
82,5,0.625,81
82,25,0.5,83
82,25,0,77
82,45,0.5,81
82,5,0.25,71
82,5,0.625,87
82,45,0.25,88
82,45,0.5,85
82,45,0,29
82,5,0,72
82,25,0.875,74
82,5,0,33
82,5,0.5,27
82,5,0.875,34
82,45,0,25
82,45,0.75,77
82,5,0.5,72
82,5,0.375,76
82,45,0.5,30
82,25,1,79
82,25,0.625,74
82,45,0.625,76
82,25,0.625,82
82,25,0.125,84
82,45,0.375,84
82,5,0.875,86
82,45,0.75,85
82,25,0.125,82
82,25,0.5,70
82,45,0.25,78
82,25,0,71
82,25,0.75,69
82,45,0.375,78
82,5,0.375,75
82,25,0.5,75
82,5,0.75,75
82,25,0.625,92
82,5,0.125,81
82,5,0.125,86
82,5,1,78
82,45,1,77
82,25,0.375,83
82,5,0.25,78
82,25,0.25,74
82,5,0.25,87
82,25,0.875,81
82,5,0,76
82,45,1,86
82,25,0.375,83
82,5,1,83
82,5,0.75,85
82,45,0.125,83
82,45,0.875,81
82,45,0.125,80
82,45,0.75,84
82,5,1,75
82,5,0.75,82
82,45,0,79
82,5,0.375,79
82,25,0,81
82,45,0.125,84
82,45,0.25,83
82,25,1,90
82,45,0.875,81
83,45,0.25,82
83,45,0.75,67
83,25,0.25,28
83,25,0,86
83,45,0.125,84
83,25,0.625,79
83,25,0.5,82
83,45,0.75,82
83,45,0.375,86
83,45,0.375,83
83,25,1,75
83,5,0.625,86
83,5,0.25,89
83,5,0.125,85
83,45,0.875,80
83,45,0.875,88
83,45,0,88
83,45,0.875,82
83,25,0.625,78
83,45,0.125,80
83,25,0,70
83,45,0.5,83
83,5,0.875,79
83,5,0.375,82
83,25,0,81
83,25,0.875,95
83,5,1,76
83,25,0.125,81
83,5,0.5,74
83,5,0.875,83
83,25,0.75,77
83,45,1,91
83,45,0.25,37
83,25,0.125,75
83,5,0.75,78
83,25,0.25,81
83,25,1,86
83,5,0.375,86
83,45,0,88
83,25,0.625,76
83,25,0.375,78
83,45,0.625,86
83,5,1,83
83,45,0.375,84
83,5,0.625,84
83,5,0.5,83
83,25,1,31
83,5,0.25,80
83,5,0,70
83,45,0.75,74
83,5,0,78
83,45,0.625,79
83,45,0.25,76
83,25,0.5,83
83,45,0.5,84
83,25,0.75,83
83,45,0.125,80
83,25,0.125,87
83,45,0.625,82
83,5,1,85
83,25,0.75,83
83,5,0.75,89
83,25,0.875,86
83,45,1,81
83,45,1,86
83,25,0.375,82
83,25,0.25,76
83,5,0.25,87
83,5,0.125,81
83,5,0.375,79
83,25,0.875,83
83,25,0.375,84
83,5,0.625,83
83,25,0.5,87
83,5,0.875,83
83,5,0.125,76
83,45,0,88
83,5,0,80
83,45,0.5,86
83,5,0.5,84
83,5,0.75,98
84,5,0.875,90
84,5,0.625,60
84,5,0.25,85
84,5,1,90
84,45,0.125,0
84,45,0.75,40
84,45,0.125,20
84,45,1,80
84,25,0.125,0
84,25,0.375,15
84,45,0.875,86
84,45,0.5,47
84,25,0.25,3
84,25,0.25,30
84,5,0.375,20
84,5,0.375,35
84,25,0.875,65
84,25,0.75,95
84,5,0.5,40
84,45,0.625,50
84,5,0.625,60
84,5,0.875,100
84,25,0,0
84,25,1,100
84,25,0.5,42
84,45,0.625,85
84,5,1,100
84,25,0.375,37
84,45,0,0
84,5,0.25,10
84,25,0.625,79
84,45,0,15
84,5,0,0
84,45,0.375,30
84,25,0.875,97
84,25,0.5,91
84,45,0.125,12
84,45,0.875,100
84,5,0.375,10
84,5,0.75,100
84,25,0.75,75
84,5,0.5,40
84,45,0.5,60
84,25,0.75,16
84,45,1,100
84,25,0.875,100
84,45,0.25,5
84,45,0.875,78
84,45,1,100
84,5,0.75,95
84,45,0.25,89
84,45,0.75,89
84,25,0.625,91
84,25,1,100
84,45,0.375,76
84,5,0.625,90
84,5,1,100
84,25,0.625,60
84,5,0.5,60
84,45,0.75,85
84,25,1,82
84,5,0.875,90
84,45,0.5,63
84,25,0,0
84,5,0,0
84,25,0.125,20
84,5,0,10
84,45,0.375,50
84,5,0.125,10
84,25,0.5,25
84,5,0.25,78
84,25,0,18
84,25,0.375,40
84,5,0.125,10
84,45,0.25,65
84,5,0.125,0
84,45,0,0
84,45,0.625,55
84,5,0.75,60
84,25,0.125,30
84,25,0.25,25
85,45,0.75,60
85,45,0.625,40
85,45,0.875,70
85,45,0.5,40
85,5,0.375,3
85,25,0.75,12
85,25,0.25,11
85,5,0.625,2
85,25,0.75,15
85,5,0,0
85,25,0.125,3
85,25,0,4
85,5,0.375,1
85,5,0.75,4
85,45,0.625,25
85,45,0.75,30
85,45,1,30
85,5,0.875,5
85,25,1,20
85,25,0.625,16
85,45,0.75,30
85,5,0.625,3
85,45,0.375,16
85,25,0.875,30
85,5,0.25,1
85,5,0.875,5
85,5,0.25,2
85,45,0,7
85,5,0.5,2
85,5,0.125,0
85,5,0.75,5
85,25,0.875,20
85,5,1,4
85,25,0.375,6
85,25,0.5,9
85,25,0.375,9
85,45,0.25,5
85,5,0.5,3
85,45,0.5,15
85,25,0.75,23
85,5,1,5
85,25,0.125,7
85,5,0.5,3
85,45,0.875,28
85,25,0.5,13
85,25,0.5,16
85,45,0.125,6
85,5,0.75,3
85,45,0.625,31
85,25,1,29
85,45,0,0
85,5,0.875,4
85,5,0,1
85,5,0.125,1
85,45,0,0
85,5,0,0
85,45,0.25,17
85,5,1,5
85,25,0.125,0
85,45,0.125,0
85,25,0,0
85,5,0.375,3
85,25,0.875,17
85,5,0.25,1
85,45,0.375,10
85,45,1,30
85,25,0.625,23
85,45,0.5,30
85,25,0.25,6
85,45,0.375,23
85,45,0.875,42
85,25,0,0
85,5,0.625,4
85,25,0.375,13
85,5,0.125,1
85,25,1,28
85,45,1,51
85,25,0.625,13
85,45,0.25,12
85,45,0.125,12
85,25,0.25,4
86,25,0.625,82
86,45,0.625,77
86,45,0.5,77
86,5,0.25,87
86,45,0.75,83
86,45,0.25,71
86,5,0.375,80
86,45,0.25,94
86,25,0.5,84
86,5,0.875,80
86,5,0.75,82
86,5,1,82
86,5,0.375,83
86,25,0.25,77
86,25,0.125,76
86,5,0.875,76
86,5,1,87
86,5,0.125,85
86,45,0.75,91
86,45,0.125,76
86,25,0.625,79
86,5,1,79
86,45,0.25,84
86,25,0.875,82
86,5,0.125,65
86,25,0.375,79
86,5,0,78
86,45,0.625,86
86,25,0.5,26
86,25,0,6
86,25,0.75,87
86,45,0.375,40
86,25,0.75,91
86,45,0.625,84
86,25,0.875,98
86,25,0,80
86,5,0.625,82
86,25,1,90
86,45,0.875,74
86,5,0.875,74
86,25,1,82
86,25,1,78
86,25,0.375,77
86,45,0.125,78
86,5,0.375,76
86,45,0.375,76
86,25,0.75,75
86,45,0.75,74
86,5,0,70
86,5,0.625,68
86,45,0.5,81
86,45,0.875,68
86,5,0.125,79
86,25,0.25,86
86,45,1,82
86,45,0,76
86,45,0.125,84
86,5,0.5,78
86,45,0.5,83
86,45,0,83
86,45,1,71
86,5,0,70
86,5,0.25,82
86,25,0.125,85
86,25,0,78
86,25,0.25,84
86,5,0.625,86
86,45,0.875,82
86,25,0.5,68
86,25,0.125,77
86,45,0,79
86,5,0.25,79
86,5,0.5,87
86,45,1,88
86,25,0.875,77
86,5,0.75,82
86,25,0.375,89
86,25,0.625,80
86,5,0.75,86
86,5,0.5,85
86,45,0.375,91
87,5,0.125,20
87,25,1,100
87,5,0.5,60
87,5,0,0
87,5,0.875,80
87,25,0.5,51
87,5,0,20
87,25,0.375,10
87,45,0.875,85
87,45,0,0
87,45,0.375,30
87,45,0.125,20
87,5,0.875,100
87,25,0.5,65
87,25,0.25,60
87,25,0.125,0
87,5,0.375,40
87,45,0.125,10
87,25,0.875,100
87,45,0.375,10
87,45,0.125,0
87,5,0.75,100
87,45,0.625,50
87,25,0.75,95
87,5,0.75,60
87,5,0.75,80
87,45,0.75,70
87,45,0.375,60
87,5,1,100
87,5,1,80
87,25,0.5,35
87,25,0.375,53
87,45,0.5,50
87,5,0.875,80
87,25,0.125,8
87,5,0.625,80
87,25,0,0
87,45,0.75,90
87,5,0.125,19
87,45,1,100
87,45,0.875,90
87,25,0.875,85
87,25,0.375,37
87,25,0,14
87,5,0,0
87,45,1,100
87,25,0,0
87,5,1,100
87,45,1,85
87,45,0.25,5
87,25,0.75,45
87,5,0.5,60
87,25,1,100
87,5,0.25,20
87,25,0.625,55
87,5,0.25,40
87,45,0.5,65
87,45,0.625,79
87,45,0,14
87,45,0.875,100
87,25,0.25,4
87,45,0.75,95
87,25,0.125,11
87,25,0.625,88
87,45,0,0
87,5,0.375,60
87,25,0.875,96
87,5,0.125,0
87,5,0.5,40
87,5,0.375,20
87,25,1,95
87,5,0.625,40
87,5,0.625,60
87,5,0.25,20
87,25,0.75,84
87,45,0.25,15
87,45,0.625,89
87,45,0.5,20
87,25,0.625,30
87,45,0.25,40
87,25,0.25,20
88,45,0.625,45
88,45,0.125,0
88,25,0.625,65
88,5,0.125,12
88,5,0.875,80
88,25,0.25,10
88,5,0.625,60
88,25,0.5,75
88,5,0.375,65
88,25,0,17
88,45,0.875,100
88,25,0.5,30
88,25,0.625,23
88,45,0.25,16
88,45,0.5,79
88,45,0.25,25
88,25,0.625,72
88,25,0.75,85
88,5,0.25,10
88,45,0.875,77
88,45,0.5,54
88,25,0.25,40
88,25,0.875,90
88,5,0.125,0
88,5,0,0
88,45,0.375,51
88,45,0.625,77
88,5,0,12
88,25,0.375,17
88,45,0.75,70
88,5,0.75,85
88,25,0.875,85
88,45,0,0
88,5,0.875,100
88,5,0.375,15
88,5,1,100
88,5,0.5,40
88,25,0,0
88,5,0.25,10
88,5,0.5,75
88,45,0.75,80
88,45,1,80
88,45,1,100
88,25,1,100
88,45,0.125,18
88,5,0.75,100
88,45,0.5,25
88,25,0.375,60
88,25,0,0
88,5,1,100
88,25,0.125,14
88,5,1,100
88,45,0.125,11
88,25,1,80
88,5,0.875,75
88,45,0,0
88,45,0.625,50
88,25,1,100
88,25,0.375,15
88,45,0.375,20
88,5,0.125,10
88,25,0.25,25
88,5,0.375,70
88,25,0.5,25
88,45,1,100
88,45,0.75,75
88,5,0,0
88,5,0.625,10
88,5,0.25,40
88,25,0.75,80
88,25,0.125,0
88,45,0.375,52
88,45,0.25,10
88,5,0.5,67
88,5,0.75,65
88,5,0.625,75
88,45,0.875,85
88,25,0.875,70
88,45,0,20
88,25,0.125,24
88,25,0.75,55
89,25,0.375,5
89,45,0.75,17
89,25,0.625,21
89,25,0.625,27
89,25,0.125,3
89,25,1,34
89,45,0.25,1
89,45,0.25,9
89,25,0.5,2
89,45,0.5,2
89,5,0.75,1
89,25,0.875,30
89,45,1,40
89,5,0.25,3
89,25,0.875,3
89,45,0.875,37
89,45,0.375,3
89,5,0.5,2
89,5,0.625,1
89,45,0.5,26
89,5,0.625,2
89,45,0.375,33
89,45,0,0
89,5,0.875,8
89,5,0.375,2
89,45,0.625,5
89,25,0.375,6
89,45,0,0
89,5,0.375,1
89,5,0,0
89,25,0,0
89,25,0.25,2
89,25,0.125,1
89,5,0.75,4
89,45,0,3
89,45,0.75,21
89,5,0.25,1
89,5,0.75,1
89,25,0,0
89,25,1,34
89,45,0.125,20
89,5,1,15
89,5,0.125,1
89,45,0.25,30
89,45,0.625,41
89,45,1,61
89,45,0.5,44
89,45,0.625,21
89,45,0.125,7
89,5,0,0
89,5,0.25,1
89,5,0.875,5
89,5,0.375,1
89,25,1,39
89,25,0.25,19
89,45,1,9
89,5,1,2
89,5,0.125,1
89,5,0.875,2
89,25,0.625,26
89,45,0.375,17
89,25,0.5,14
89,45,0.125,0
89,25,0.75,20
89,25,0.75,26
89,25,0,4
89,5,0,1
89,45,0.875,29
89,25,0.375,14
89,45,0.875,0
89,5,0.5,1
89,25,0.125,0
89,25,0.875,32
89,25,0.75,33
89,5,0.5,2
89,25,0.25,4
89,5,1,4
89,5,0.625,2
89,5,0.125,0
89,45,0.75,61
89,25,0.5,16
90,5,0.75,70
90,5,0.875,72
90,5,1,80
90,5,0.125,25
90,25,0.125,30
90,45,0.625,47
90,45,0.75,72
90,45,0.25,31
90,25,1,100
90,5,0.25,12
90,25,0,0
90,45,0.375,38
90,25,0.75,85
90,25,0.375,39
90,5,0.375,31
90,5,0,37
90,5,0.875,68
90,25,0.5,45
90,45,0.625,70
90,45,0.5,45
90,45,1,100
90,25,0.75,68
90,45,0,0
90,25,0.75,67
90,45,0.625,74
90,5,0.25,37
90,45,0.125,20
90,5,0.375,36
90,45,0.75,74
90,5,0.625,64
90,5,0.5,42
90,45,0.25,25
90,5,0.625,64
90,25,1,100
90,5,0.625,50
90,45,0.875,77
90,45,1,77
90,25,0.625,73
90,25,0.5,59
90,25,0.875,100
90,25,0.125,0
90,25,0.125,35
90,5,0.375,43
90,5,0.75,56
90,5,0.5,53
90,45,0.125,0
90,45,0.5,56
90,25,0,30
90,45,0,0
90,45,0.875,79
90,25,0.375,39
90,45,0.125,32
90,25,0.625,67
90,25,0.25,31
90,25,0,0
90,5,0.875,90
90,45,0.375,70
90,5,0.125,10
90,25,1,86
90,5,0,10
90,25,0.5,26
90,45,0.25,44
90,5,1,90
90,25,0.375,53
90,45,1,99
90,25,0.625,46
90,45,0.5,71
90,5,0.75,92
90,5,0.25,47
90,45,0.875,100
90,25,0.25,61
90,45,0.75,60
90,45,0,25
90,45,0.375,30
90,25,0.25,20
90,5,0,14
90,5,0.125,25
90,25,0.875,81
90,25,0.875,84
90,5,1,90
90,5,0.5,55
91,25,0.125,80
91,5,0,0
91,25,0.125,0
91,45,0.5,84
91,5,0.125,20
91,45,1,100
91,25,0.375,10
91,25,0,0
91,5,0.125,80
91,45,0.25,79
91,25,0.5,25
91,45,0.375,67
91,45,0.125,0
91,45,0.375,60
91,5,0.875,76
91,5,0.75,100
91,45,0,0
91,45,1,85
91,25,0.25,25
91,5,0.875,0
91,5,1,100
91,25,0.625,84
91,5,0.625,50
91,25,1,40
