sID,trialNumber,nTotal,true_ratio,fillerTrial,ITI,seen_ratio,nMushrooms,nBlue,nRed,estimate1,estimate1RT,estimate2,estimate2RT,estimate_peer,confidence_peer,s,strategy,sex,age,trial_filter
5,45,45,0.625,0,1.7,0.622222222,"9,9,9,9,9","5,4,5,8,6","4,5,4,1,3",75,0.9014,65,2.0619,58,2,0.5882352941176471,compromise,Male,24,1
5,46,45,0.375,0,1.7,0.377777778,"9,9,9,9,9","3,2,4,3,5","6,7,5,6,4",25,6.8989,40,1.6129,40,3,1,copy,Male,24,1
5,47,45,0.875,0,2,0.866666667,"9,9,9,9,9","8,8,8,7,8","1,1,1,2,1",91,3.215,82,4.196,74,3,0.5294117647058824,compromise,Male,24,1
5,51,5,0.125,0,1.5,0.2,"1,1,1,1,1","1,0,0,0,0","0,1,1,1,1",20,0.8161,15,2.4797,4,2,0.3125,compromise,Male,24,1
5,52,5,0.375,0,1.5,0.4,"1,1,1,1,1","1,0,0,0,1","0,1,1,1,0",20,1.0327,22,3.2824,38,1,0.1111111111111111,compromise,Male,24,1
5,53,45,0.625,0,1.5,0.622222222,"9,9,9,9,9","6,4,4,5,9","3,5,5,4,0",60,6.499,65,4.3959,77,1,0.29411764705882354,compromise,Male,24,1
5,54,45,0.75,0,1.8,0.755555556,"9,9,9,9,9","7,6,4,9,8","2,3,5,0,1",60,6.4323,70,1.3992,75,2,0.6666666666666666,compromise,Male,24,1
6,1,5,0.625,0,1.5,0.6,"1,1,1,1,1","1,1,0,0,1","0,0,1,1,0",60,2.6959,60,2.2874,76,2,0,stay,Male,20,1
6,2,45,0.125,0,1.8,0.133333333,"9,9,9,9,9","0,2,2,1,1","9,7,7,8,8",15,2.6898,12,4.2486,0,2,0.2,compromise,Male,20,1
6,3,5,0.625,0,1.5,0.6,"1,1,1,1,1","0,1,1,1,0","1,0,0,0,1",60,1.8431,65,7.3118,75,3,0.3333333333333333,compromise,Male,20,1
6,5,5,0.625,0,1.9,0.6,"1,1,1,1,1","1,0,0,1,1","0,1,1,0,0",60,1.5915,60,3.6772,75,1,0,stay,Male,20,1
6,6,5,0.125,0,1.6,0.2,"1,1,1,1,1","0,0,0,0,1","1,1,1,1,0",20,3.3237,15,4.3578,5,2,0.3333333333333333,compromise,Male,20,1
6,9,45,0.5,0,1.5,0.511111111,"9,9,9,9,9","4,3,7,4,5","5,6,2,5,4",58,3.6981,55,2.3301,40,2,0.16666666666666666,compromise,Male,20,1
6,10,45,0.125,0,1.9,0.133333333,"9,9,9,9,9","2,1,2,0,1","7,8,7,9,8",10,2.238,15,5.7911,27,3,0.29411764705882354,compromise,Male,20,1
6,11,45,0.125,0,2,0.133333333,"9,9,9,9,9","2,3,1,0,0","7,6,8,9,9",10,2.5723,10,1.8486,28,1,0,stay,Male,20,1
6,12,45,0.625,0,1.5,0.622222222,"9,9,9,9,9","6,3,6,8,5","3,6,3,1,4",75,1.9182,75,2.329,60,1,-0,stay,Male,20,1
6,13,45,0.25,0,1.9,0.244444444,"9,9,9,9,9","2,2,4,2,1","7,7,5,7,8",27,3.1143,25,5.3942,9,2,0.1111111111111111,compromise,Male,20,1
6,14,45,0.25,0,1.6,0.244444444,"9,9,9,9,9","3,1,0,3,4","6,8,9,6,5",30,3.7816,25,2.766,15,1,0.3333333333333333,compromise,Male,20,1
6,15,5,0.5,0,1.8,0.6,"1,1,1,1,1","1,0,1,0,1","0,1,0,1,0",60,1.1608,60,3.3999,44,1,-0,stay,Male,20,1
6,16,45,0.5,0,1.8,0.511111111,"9,9,9,9,9","5,4,5,5,4","4,5,4,4,5",55,1.6889,55,2.9893,38,1,-0,stay,Male,20,1
6,17,45,0.25,0,1.6,0.244444444,"9,9,9,9,9","4,0,1,4,2","5,9,8,5,7",20,2.6276,25,1.8907,35,3,0.3333333333333333,compromise,Male,20,1
6,18,5,0.75,0,1.5,0.8,"1,1,1,1,1","1,1,0,1,1","0,0,1,0,0",80,2.0297,70,5.8534,65,2,0.6666666666666666,compromise,Male,20,1
6,19,5,0.375,0,1.5,0.4,"1,1,1,1,1","1,1,0,0,0","0,0,1,1,1",40,1.6541,40,4.6852,24,1,-0,stay,Male,20,1
6,20,5,0.125,0,1.8,0.2,"1,1,1,1,1","0,0,1,0,0","1,1,0,1,1",20,1.6962,10,4.3098,5,3,0.6666666666666666,compromise,Male,20,1
6,21,5,0.875,0,2,0.8,"1,1,1,1,1","1,1,1,1,0","0,0,0,0,1",80,1.2718,89,4.7828,95,2,0.6,compromise,Male,20,1
6,23,45,0.625,0,1.5,0.622222222,"9,9,9,9,9","3,6,6,7,6","6,3,3,2,3",70,2.0713,65,2.5448,53,3,0.29411764705882354,compromise,Male,20,1
6,24,45,0.375,0,1.9,0.377777778,"9,9,9,9,9","4,3,3,3,4","5,6,6,6,5",35,1.6545,35,2.1559,53,3,0,stay,Male,20,1
6,26,45,0.875,0,1.9,0.866666667,"9,9,9,9,9","7,9,7,8,8","2,0,2,1,1",90,0.6321,90,1.2939,74,1,-0,stay,Male,20,1
6,27,45,0.875,0,1.7,0.866666667,"9,9,9,9,9","9,7,9,7,7","0,2,0,2,2",92,1.266,90,2.1404,75,2,0.11764705882352941,compromise,Male,20,1
6,28,45,0.875,0,1.8,0.866666667,"9,9,9,9,9","8,6,9,8,8","1,3,0,1,1",85,2.683,90,3.9,100,3,0.3333333333333333,compromise,Male,20,1
6,30,5,0.5,0,1.7,0.6,"1,1,1,1,1","0,1,0,1,1","1,0,1,0,0",60,1.1549,50,2.823,45,2,0.6666666666666666,compromise,Male,20,1
6,31,45,0.375,0,1.5,0.377777778,"9,9,9,9,9","4,3,5,2,3","5,6,4,7,6",38,2.0581,40,3.0249,54,2,0.125,compromise,Male,20,1
6,32,5,0.5,0,1.5,0.6,"1,1,1,1,1","1,1,0,0,1","0,0,1,1,0",60,1.0149,50,2.6635,44,3,0.625,compromise,Male,20,1
6,33,45,0.75,0,1.6,0.755555556,"9,9,9,9,9","8,5,7,6,8","1,4,2,3,1",90,2.0295,85,4.1988,73,3,0.29411764705882354,compromise,Male,20,1
6,34,5,0.375,0,1.7,0.4,"1,1,1,1,1","1,0,1,0,0","0,1,0,1,1",40,1.4818,35,4.0657,25,2,0.3333333333333333,compromise,Male,20,1
6,35,45,0.625,0,1.5,0.622222222,"9,9,9,9,9","5,6,4,7,6","4,3,5,2,3",65,1.8696,60,6.048,49,2,0.3125,compromise,Male,20,1
6,36,5,0.75,0,2,0.8,"1,1,1,1,1","1,1,1,1,0","0,0,0,0,1",80,2.3774,80,1.8426,63,1,-0,stay,Male,20,1
6,37,5,0.25,0,2,0.2,"1,1,1,1,1","0,0,0,1,0","1,1,1,0,1",20,3.0795,25,3.1559,35,2,0.3333333333333333,compromise,Male,20,1
6,38,45,0.375,0,1.8,0.377777778,"9,9,9,9,9","5,3,5,3,1","4,6,4,6,8",40,1.2235,40,1.9538,22,1,-0,stay,Male,20,1
6,39,5,0.25,0,1.8,0.2,"1,1,1,1,1","0,0,1,0,0","1,1,0,1,1",20,1.8349,20,1.5855,35,1,0,stay,Male,20,1
6,40,45,0.5,0,1.6,0.511111111,"9,9,9,9,9","5,5,5,3,5","4,4,4,6,4",51,1.1478,49,2.2315,33,3,0.1111111111111111,compromise,Male,20,1
6,41,45,0.75,0,1.7,0.755555556,"9,9,9,9,9","6,6,8,7,7","3,3,1,2,2",85,1.2373,85,1.7804,70,2,-0,stay,Male,20,1
6,45,5,0.875,0,1.7,0.8,"1,1,1,1,1","1,1,1,1,0","0,0,0,0,1",80,1.2304,90,1.7091,96,3,0.625,compromise,Male,20,1
6,46,5,0.875,0,1.6,0.8,"1,1,1,1,1","1,1,1,1,0","0,0,0,0,1",80,0.5214,80,2.8852,97,1,0,stay,Male,20,1
6,47,5,0.25,0,1.7,0.2,"1,1,1,1,1","1,0,0,0,0","0,1,1,1,1",20,0.9454,30,3.8028,35,3,0.6666666666666666,compromise,Male,20,1
6,49,5,0.375,0,1.8,0.4,"1,1,1,1,1","1,0,0,1,0","0,1,1,0,1",40,1.321,30,3.2125,23,3,0.5882352941176471,compromise,Male,20,1
6,50,5,0.75,0,1.9,0.8,"1,1,1,1,1","0,1,1,1,1","1,0,0,0,0",80,1.0564,75,9.2815,65,3,0.3333333333333333,compromise,Male,20,1
6,51,5,0.125,0,1.8,0.2,"1,1,1,1,1","0,0,0,0,1","1,1,1,1,0",20,1.0701,20,2.1065,5,1,-0,stay,Male,20,1
6,53,45,0.75,0,2,0.755555556,"9,9,9,9,9","6,7,8,6,7","3,2,1,3,2",87,1.0358,85,2.0854,71,1,0.125,compromise,Male,20,1
7,1,5,0.75,0,1.7,0.8,"1,1,1,1,1","1,1,0,1,1","0,0,1,0,0",50,4.3,60,4.363,65,3,0.6666666666666666,compromise,Male,30,1
7,3,45,0.875,0,1.7,0.866666667,"9,9,9,9,9","8,7,6,9,9","1,2,3,0,0",70,5.866,70,3.18,86,1,0,stay,Male,30,1
7,6,45,0.25,0,1.6,0.244444444,"9,9,9,9,9","3,2,3,3,0","6,7,6,6,9",40,5.367,30,2.346,25,2,0.6666666666666666,compromise,Male,30,1
7,7,45,0.625,0,1.7,0.622222222,"9,9,9,9,9","6,6,7,5,4","3,3,2,4,5",70,3.317,65,5.148,55,1,0.3333333333333333,compromise,Male,30,1
7,9,5,0.25,0,1.5,0.2,"1,1,1,1,1","0,1,0,0,0","1,0,1,1,1",25,2.932,25,3.063,43,2,0,stay,Male,30,1
7,10,5,0.375,0,1.8,0.4,"1,1,1,1,1","1,1,0,0,0","0,0,1,1,1",10,2.483,10,1.88,25,3,0,stay,Male,30,1
7,11,45,0.375,0,1.9,0.377777778,"9,9,9,9,9","4,1,4,2,6","5,8,5,7,3",65,2.583,55,2.697,49,2,0.625,compromise,Male,30,1
7,12,45,0.75,0,1.7,0.755555556,"9,9,9,9,9","5,8,6,7,8","4,1,3,2,1",70,2.083,75,2.664,88,2,0.2777777777777778,compromise,Male,30,1
7,13,45,0.5,0,1.7,0.511111111,"9,9,9,9,9","5,1,6,5,6","4,8,3,4,3",75,2.9,65,3.096,59,3,0.625,compromise,Male,30,1
7,14,5,0.125,0,1.6,0.2,"1,1,1,1,1","1,0,0,0,0","0,1,1,1,1",10,2.283,25,2.896,28,1,0.8333333333333334,compromise,Male,30,1
7,17,45,0.125,0,1.7,0.133333333,"9,9,9,9,9","1,1,2,1,1","8,8,7,8,8",30,3.599,15,3.18,12,2,0.8333333333333334,compromise,Male,30,1
7,18,5,0.375,0,1.9,0.4,"1,1,1,1,1","1,0,0,1,0","0,1,1,0,1",70,4.741,60,2.952,53,1,0.5882352941176471,compromise,Male,30,1
7,19,5,0.25,0,1.5,0.2,"1,1,1,1,1","0,0,1,0,0","1,1,0,1,1",20,4.966,20,2.596,35,3,0,stay,Male,30,1
7,20,5,0.5,0,1.9,0.6,"1,1,1,1,1","1,1,0,0,1","0,0,1,1,0",70,5.699,65,2.61,52,2,0.2777777777777778,compromise,Male,30,1
7,21,45,0.625,0,2,0.622222222,"9,9,9,9,9","6,7,4,6,5","3,2,5,3,4",75,2.033,70,2.446,60,2,0.3333333333333333,compromise,Male,30,1
7,22,5,0.125,0,1.5,0.2,"1,1,1,1,1","0,0,1,0,0","1,1,0,1,1",20,1.349,10,6.411,4,2,0.625,compromise,Male,30,1
7,23,45,0.625,0,1.5,0.622222222,"9,9,9,9,9","5,7,5,5,6","4,2,4,4,3",80,9.867,75,2.913,62,3,0.2777777777777778,compromise,Male,30,1
7,24,5,0.375,0,1.6,0.4,"1,1,1,1,1","0,1,1,0,0","1,0,0,1,1",10,3.167,10,2.196,26,2,0,stay,Male,30,1
7,26,5,0.5,0,1.7,0.6,"1,1,1,1,1","0,1,0,1,1","1,0,1,0,0",65,2.65,55,2.413,50,1,0.6666666666666666,compromise,Male,30,1
7,27,45,0.5,0,1.7,0.511111111,"9,9,9,9,9","3,5,6,6,3","6,4,3,3,6",65,1.516,60,2.68,50,2,0.3333333333333333,compromise,Male,30,1
7,28,5,0.875,0,1.8,0.8,"1,1,1,1,1","1,0,1,1,1","0,1,0,0,0",70,1.316,70,2.53,87,1,0,stay,Male,30,1
7,29,5,0.625,0,1.8,0.6,"1,1,1,1,1","1,1,0,0,1","0,0,1,1,0",60,1.299,65,2.663,76,2,0.3125,compromise,Male,30,1
7,30,45,0.5,0,2,0.511111111,"9,9,9,9,9","7,6,4,4,2","2,3,5,5,7",65,2.118,60,2.646,50,1,0.3333333333333333,compromise,Male,30,1
7,31,45,0.75,0,1.7,0.755555556,"9,9,9,9,9","4,7,8,9,6","5,2,1,0,3",80,0.952,80,1.943,65,3,-0,stay,Male,30,1
7,32,45,0.25,0,1.5,0.244444444,"9,9,9,9,9","2,3,2,3,1","7,6,7,6,8",55,2.417,50,2.58,40,3,0.3333333333333333,compromise,Male,30,1
7,35,45,0.875,0,1.7,0.866666667,"9,9,9,9,9","8,7,8,9,7","1,2,1,0,2",89,1.683,86,3.296,74,3,0.2,compromise,Male,30,1
7,37,45,0.125,0,1.9,0.133333333,"9,9,9,9,9","1,1,0,1,3","8,8,9,8,6",30,4.315,20,2.963,14,1,0.625,compromise,Male,30,1
7,38,5,0.25,0,1.6,0.2,"1,1,1,1,1","1,0,0,0,0","0,1,1,1,1",20,3.916,20,2.53,37,1,0,stay,Male,30,1
7,39,45,0.75,0,2,0.755555556,"9,9,9,9,9","7,6,7,6,8","2,3,2,3,1",80,2.482,65,3.513,62,1,0.8333333333333334,compromise,Male,30,1
7,41,5,0.625,0,1.8,0.6,"1,1,1,1,1","1,0,1,1,0","0,1,0,0,1",45,3.767,55,2.78,60,1,0.6666666666666666,compromise,Male,30,1
7,43,45,0.25,0,1.5,0.244444444,"9,9,9,9,9","1,1,4,2,3","8,8,5,7,6",40,2.584,28,4.663,23,1,0.7058823529411765,compromise,Male,30,1
7,44,5,0.625,0,1.8,0.6,"1,1,1,1,1","0,0,1,1,1","1,1,0,0,0",60,2.25,60,2.997,75,3,0,stay,Male,30,1
7,46,5,0.75,0,1.9,0.8,"1,1,1,1,1","1,1,0,1,1","0,0,1,0,0",80,6.417,75,3.18,65,2,0.3333333333333333,compromise,Male,30,1
7,48,5,0.5,0,2,0.6,"1,1,1,1,1","0,1,1,1,0","1,0,0,0,1",70,2.149,65,2.229,55,3,0.3333333333333333,compromise,Male,30,1
7,49,45,0.125,0,1.8,0.133333333,"9,9,9,9,9","0,1,2,1,2","9,8,7,8,7",15,2,10,3.314,0,3,0.3333333333333333,compromise,Male,30,1
7,50,45,0.375,0,1.9,0.377777778,"9,9,9,9,9","5,3,5,1,3","4,6,4,8,6",70,1.867,65,2.68,55,3,0.3333333333333333,compromise,Male,30,1
7,51,45,0.375,0,2,0.377777778,"9,9,9,9,9","3,7,4,1,2","6,2,5,8,7",60,2.416,55,2.781,44,1,0.3125,compromise,Male,30,1
7,52,5,0.875,0,1.5,0.8,"1,1,1,1,1","1,1,1,1,0","0,0,0,0,1",90,1.4,80,2.147,72,3,0.5555555555555556,compromise,Male,30,1
9,1,45,0.625,0,1.7,0.622222222,"9,9,9,9,9","3,6,6,7,6","6,3,3,2,3",65,6.707,55,5.0057,50,3,0.6666666666666666,compromise,Male,22,1
9,4,5,0.5,0,1.7,0.6,"1,1,1,1,1","0,1,1,0,1","1,0,0,1,0",50,3.2446,60,7.169,66,1,0.625,compromise,Male,22,1
9,5,45,0.375,0,1.8,0.377777778,"9,9,9,9,9","2,2,6,4,3","7,7,3,5,6",40,5.0681,30,3.2318,23,2,0.5882352941176471,compromise,Male,22,1
9,6,5,0.75,0,1.5,0.8,"1,1,1,1,1","1,1,1,1,0","0,0,0,0,1",80,6.4932,70,4.4317,65,3,0.6666666666666666,compromise,Male,22,1
9,7,5,0.875,0,1.5,0.8,"1,1,1,1,1","1,1,1,1,0","0,0,0,0,1",70,7.3005,75,4.5489,86,1,0.3125,compromise,Male,22,1
9,8,45,0.875,0,1.8,0.866666667,"9,9,9,9,9","8,8,9,7,7","1,1,0,2,2",80,3.7341,85,4.4316,97,2,0.29411764705882354,compromise,Male,22,1
9,9,5,0.75,0,1.8,0.8,"1,1,1,1,1","1,0,1,1,1","0,1,0,0,0",70,5.7799,75,3.8048,85,2,0.3333333333333333,compromise,Male,22,1
9,11,45,0.25,0,1.6,0.244444444,"9,9,9,9,9","2,3,3,0,3","7,6,6,9,6",25,5.4413,20,4.1272,10,3,0.3333333333333333,compromise,Male,22,1
9,12,45,0.75,0,1.5,0.755555556,"9,9,9,9,9","8,6,7,6,7","1,3,2,3,2",75,5.1511,75,4.3172,93,2,0,stay,Male,22,1
9,13,45,0.25,0,1.5,0.244444444,"9,9,9,9,9","4,2,1,2,2","5,7,8,7,7",35,6.4716,30,2.5583,20,2,0.3333333333333333,compromise,Male,22,1
9,14,5,0.5,0,1.7,0.6,"1,1,1,1,1","1,1,0,1,0","0,0,1,0,1",70,6.2746,65,2.9224,52,2,0.2777777777777778,compromise,Male,22,1
9,17,45,0.75,0,1.7,0.755555556,"9,9,9,9,9","8,6,6,7,7","1,3,3,2,2",85,3.5823,80,2.7926,69,3,0.3125,compromise,Male,22,1
9,18,45,0.625,0,1.6,0.622222222,"9,9,9,9,9","6,6,5,5,6","3,3,4,4,3",70,6.0822,66,5.8853,52,2,0.2222222222222222,compromise,Male,22,1
9,19,5,0.625,0,2,0.6,"1,1,1,1,1","0,1,1,0,1","1,0,0,1,0",65,5.813,60,2.7596,50,1,0.3333333333333333,compromise,Male,22,1
9,20,45,0.375,0,1.9,0.377777778,"9,9,9,9,9","2,3,3,4,5","7,6,6,5,4",40,6.0031,35,3.943,24,1,0.3125,compromise,Male,22,1
9,21,45,0.125,0,2,0.133333333,"9,9,9,9,9","0,1,2,0,3","9,8,7,9,6",15,5.9159,10,5.2766,0,2,0.3333333333333333,compromise,Male,22,1
9,22,45,0.875,0,1.5,0.866666667,"9,9,9,9,9","7,7,8,8,9","2,2,1,1,0",90,2.5537,85,4.0594,75,3,0.3333333333333333,compromise,Male,22,1
9,23,45,0.25,0,1.5,0.244444444,"9,9,9,9,9","0,5,0,3,3","9,4,9,6,6",50,4.4765,50,3.858,35,1,-0,stay,Male,22,1
9,24,5,0.25,0,1.6,0.2,"1,1,1,1,1","0,1,0,0,0","1,0,1,1,1",15,4.3938,19,4.1608,30,2,0.26666666666666666,compromise,Male,22,1
9,26,5,0.625,0,1.6,0.6,"1,1,1,1,1","0,1,1,0,1","1,0,0,1,0",70,5.1032,65,2.8609,52,2,0.2777777777777778,compromise,Male,22,1
9,27,5,0.375,0,2,0.4,"1,1,1,1,1","0,0,1,1,0","1,1,0,0,1",30,2.8903,30,5.1386,48,3,0,stay,Male,22,1
9,29,5,0.5,0,2,0.6,"1,1,1,1,1","1,1,0,0,1","0,0,1,1,0",70,5.4098,70,3.0445,54,3,-0,stay,Male,22,1
9,31,45,0.5,0,1.9,0.511111111,"9,9,9,9,9","5,3,4,5,6","4,6,5,4,3",55,2.2138,48,6.4914,40,3,0.4666666666666667,compromise,Male,22,1
9,32,5,0.125,0,1.7,0.2,"1,1,1,1,1","0,0,0,0,1","1,1,1,1,0",20,5.4929,10,5.3946,5,3,0.6666666666666666,compromise,Male,22,1
9,33,5,0.875,0,2,0.8,"1,1,1,1,1","1,1,1,0,1","0,0,0,1,0",70,6.5383,80,4.4647,85,2,0.6666666666666666,compromise,Male,22,1
9,34,45,0.625,0,2,0.622222222,"9,9,9,9,9","5,7,4,6,6","4,2,5,3,3",60,4.885,65,4.3647,77,1,0.29411764705882354,compromise,Male,22,1
9,35,45,0.5,0,1.6,0.511111111,"9,9,9,9,9","4,3,8,4,4","5,6,1,5,5",40,4.1054,45,2.7263,56,1,0.3125,compromise,Male,22,1
9,37,5,0.25,0,1.8,0.2,"1,1,1,1,1","0,1,0,0,0","1,0,1,1,1",15,6.1342,20,2.5385,30,1,0.3333333333333333,compromise,Male,22,1
9,40,5,0.375,0,2,0.4,"1,1,1,1,1","0,0,0,1,1","1,1,1,0,0",40,3.5825,35,2.6579,25,1,0.3333333333333333,compromise,Male,22,1
9,41,5,0.125,0,1.7,0.2,"1,1,1,1,1","0,1,0,0,0","1,0,1,1,1",15,4.5945,10,3.7527,0,1,0.3333333333333333,compromise,Male,22,1
9,42,45,0.125,0,1.7,0.133333333,"9,9,9,9,9","3,0,1,1,1","6,9,8,8,8",10,5.0707,15,2.3335,26,3,0.3125,compromise,Male,22,1
9,43,45,0.75,0,1.5,0.755555556,"9,9,9,9,9","6,8,6,7,7","3,1,3,2,2",75,4.5635,70,2.438,60,1,0.3333333333333333,compromise,Male,22,1
9,45,45,0.875,0,2,0.866666667,"9,9,9,9,9","6,9,8,8,8","3,0,1,1,1",90,5.0364,80,6.2245,73,1,0.5882352941176471,compromise,Male,22,1
9,46,5,0.25,0,1.7,0.2,"1,1,1,1,1","0,1,0,0,0","1,0,1,1,1",15,4.6811,20,2.6085,31,3,0.3125,compromise,Male,22,1
9,47,45,0.5,0,2,0.511111111,"9,9,9,9,9","6,7,4,4,2","3,2,5,5,7",50,3.2947,50,4.8218,34,2,-0,stay,Male,22,1
9,48,45,0.375,0,1.9,0.377777778,"9,9,9,9,9","5,1,2,5,4","4,8,7,4,5",40,5.9825,40,3.1656,23,3,-0,stay,Male,22,1
9,49,5,0.125,0,1.9,0.2,"1,1,1,1,1","0,1,0,0,0","1,0,1,1,1",20,5.9477,15,3.2689,3,2,0.29411764705882354,compromise,Male,22,1
9,50,5,0.625,0,1.6,0.6,"1,1,1,1,1","1,0,0,1,1","0,1,1,0,0",60,7.658,65,3.1622,75,3,0.3333333333333333,compromise,Male,22,1
9,51,5,0.75,0,1.6,0.8,"1,1,1,1,1","1,0,1,1,1","0,1,0,0,0",75,5.7331,72,3.8694,60,1,0.2,compromise,Male,22,1
9,54,5,0.375,0,1.7,0.4,"1,1,1,1,1","1,0,0,0,1","0,1,1,1,0",30,3.8524,30,3.047,45,2,0,stay,Male,22,1
10,3,45,0.75,0,1.6,0.755555556,"9,9,9,9,9","6,7,8,5,8","3,2,1,4,1",70,5.9318,75,3.8127,86,3,0.3125,compromise,Male,36,1
10,5,5,0.5,0,1.8,0.6,"1,1,1,1,1","0,1,1,0,1","1,0,0,1,0",60,3.3664,60,4.1798,45,2,-0,stay,Male,36,1
10,7,45,0.25,0,2,0.244444444,"9,9,9,9,9","2,1,3,1,4","7,8,6,8,5",20,4.3654,25,3.6623,38,3,0.2777777777777778,compromise,Male,36,1
10,8,5,0.25,0,1.5,0.2,"1,1,1,1,1","1,0,0,0,0","0,1,1,1,1",25,4.7329,30,3.529,43,1,0.2777777777777778,compromise,Male,36,1
10,9,45,0.625,0,1.8,0.622222222,"9,9,9,9,9","7,8,5,3,5","2,1,4,6,4",65,2.9165,55,4.5959,50,3,0.6666666666666666,compromise,Male,36,1
10,10,45,0.375,0,1.5,0.377777778,"9,9,9,9,9","2,3,5,4,3","7,6,4,5,6",30,5.7994,35,2.6113,46,3,0.3125,compromise,Male,36,1
10,11,5,0.75,0,2,0.8,"1,1,1,1,1","1,1,1,0,1","0,0,0,1,0",80,3.5668,80,4.2794,65,2,-0,stay,Male,36,1
10,12,45,0.375,0,1.5,0.377777778,"9,9,9,9,9","4,2,2,4,5","5,7,7,5,4",35,3.967,35,3.0467,52,2,0,stay,Male,36,1
10,13,5,0.5,0,1.5,0.6,"1,1,1,1,1","0,1,0,1,1","1,0,1,0,0",60,2.75,50,5.6618,44,3,0.625,compromise,Male,36,1
10,14,5,0.25,0,1.9,0.2,"1,1,1,1,1","0,1,0,0,0","1,0,1,1,1",20,5.2492,25,4.1126,37,2,0.29411764705882354,compromise,Male,36,1
10,16,45,0.875,0,1.7,0.866666667,"9,9,9,9,9","9,6,7,8,9","0,3,2,1,0",90,2.2161,85,4.9294,73,3,0.29411764705882354,compromise,Male,36,1
10,17,45,0.75,0,1.6,0.755555556,"9,9,9,9,9","6,9,7,7,5","3,0,2,2,4",75,2.3986,75,7.8124,90,2,0,stay,Male,36,1
10,19,5,0.75,0,2,0.8,"1,1,1,1,1","1,1,1,1,0","0,0,0,0,1",80,3.1326,70,4.6291,62,3,0.5555555555555556,compromise,Male,36,1
10,21,5,0.625,0,1.9,0.6,"1,1,1,1,1","1,1,0,1,0","0,0,1,0,1",60,3.2674,65,3.6789,76,2,0.3125,compromise,Male,36,1
10,23,5,0.375,0,1.5,0.4,"1,1,1,1,1","1,0,0,0,1","0,1,1,1,0",40,3.1655,30,4.414,25,3,0.6666666666666666,compromise,Male,36,1
10,25,5,0.625,0,2,0.6,"1,1,1,1,1","1,1,0,0,1","0,0,1,1,0",60,2.649,72,3.6478,78,3,0.6666666666666666,compromise,Male,36,1
10,26,5,0.875,0,1.8,0.8,"1,1,1,1,1","0,1,1,1,1","1,0,0,0,0",80,3.1488,90,3.2636,95,3,0.6666666666666666,compromise,Male,36,1
10,28,5,0.75,0,2,0.8,"1,1,1,1,1","1,1,0,1,1","0,0,1,0,0",80,3.0484,80,4.0964,65,1,-0,stay,Male,36,1
10,29,45,0.25,0,1.7,0.244444444,"9,9,9,9,9","2,3,1,2,3","7,6,8,7,6",25,2.6,30,8.5622,40,2,0.3333333333333333,compromise,Male,36,1
10,30,45,0.25,0,1.8,0.244444444,"9,9,9,9,9","3,4,1,2,1","6,5,8,7,8",20,2.9002,20,2.9114,35,1,0,stay,Male,36,1
10,31,45,0.5,0,1.8,0.511111111,"9,9,9,9,9","4,5,5,3,6","5,4,4,6,3",50,2.3169,50,2.8947,68,1,0,stay,Male,36,1
10,33,45,0.625,0,1.7,0.622222222,"9,9,9,9,9","6,5,5,6,6","3,4,4,3,3",60,2.4667,60,2.7123,75,1,0,stay,Male,36,1
10,35,5,0.875,0,1.5,0.8,"1,1,1,1,1","1,1,1,0,1","0,0,0,1,0",80,2.1328,80,3.8283,95,2,0,stay,Male,36,1
10,37,45,0.625,0,1.9,0.622222222,"9,9,9,9,9","5,7,4,5,7","4,2,5,4,2",60,2.2825,62,5.2318,78,2,0.1111111111111111,compromise,Male,36,1
10,38,5,0.375,0,1.7,0.4,"1,1,1,1,1","0,0,1,0,1","1,1,0,1,0",40,1.899,35,2.4965,25,2,0.3333333333333333,compromise,Male,36,1
10,39,45,0.125,0,1.7,0.133333333,"9,9,9,9,9","2,2,0,0,2","7,7,9,9,7",15,2.1665,8,4.5943,0,2,0.4666666666666667,compromise,Male,36,1
10,40,45,0.125,0,2,0.133333333,"9,9,9,9,9","1,0,2,1,2","8,9,7,8,7",15,1.8338,5,3.1291,0,3,0.6666666666666666,compromise,Male,36,1
10,42,45,0.875,0,1.8,0.866666667,"9,9,9,9,9","8,9,9,7,6","1,0,0,2,3",85,2.2158,85,4.2631,100,1,0,stay,Male,36,1
10,43,45,0.5,0,1.5,0.511111111,"9,9,9,9,9","4,4,5,3,7","5,5,4,6,2",60,3.1337,55,2.7124,45,2,0.3333333333333333,compromise,Male,36,1
10,44,45,0.75,0,1.9,0.755555556,"9,9,9,9,9","8,5,6,7,8","1,4,3,2,1",80,2.2503,80,3.2457,65,1,-0,stay,Male,36,1
10,46,5,0.125,0,1.5,0.2,"1,1,1,1,1","0,0,0,1,0","1,1,1,0,1",20,2.284,15,3.5625,3,2,0.29411764705882354,compromise,Male,36,1
10,47,45,0.125,0,1.6,0.133333333,"9,9,9,9,9","1,1,2,2,0","8,8,7,7,9",20,2.3317,20,2.3641,3,1,-0,stay,Male,36,1
10,48,5,0.25,0,1.5,0.2,"1,1,1,1,1","0,0,0,1,0","1,1,1,0,1",40,2.6666,30,3.096,22,3,0.5555555555555556,compromise,Male,36,1
10,49,45,0.875,0,1.8,0.866666667,"9,9,9,9,9","9,8,6,8,8","0,1,3,1,1",85,2.6996000000000002,85,2.4465,100,2,0,stay,Male,36,1
